seed,method,method_label,benchmark,problem,candidate_id,generation,is_pareto_front,area,power,eff_clk_period,area_improvement,power_improvement,eff_clk_period_improvement,objective_metrics
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,2b985985-afbf-496a-ba7f-50f06a2b0d88,0,True,82.000000,0.002520,0.380000,0.127660,0.460385,0.116279,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,cd1ccb71-f011-4957-97b5-32629b4a5a74,1,True,76.000000,0.003260,0.360000,0.191489,0.301927,0.162791,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,1db30d55-7923-4f1d-99ab-32b42f016b3c,2,True,73.000000,0.005700,0.370000,0.223404,-0.220557,0.139535,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,RTLLM,Prob049_signal_generator,df79f045-b36f-4ce0-ad24-d1602bae4bf7,3,False,77.000000,0.003260,0.370000,0.180851,0.301927,0.139535,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob098_circuit7,0b072342-08ac-4209-833a-7e54e969c708,0,False,5.000000,0.000472,,0.000000,0.000000,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob098_circuit7,191b9c41-141b-4a3f-8e91-caceea9f93c1,0,True,5.000000,0.000455,,0.000000,0.036017,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,22e41e4a-faec-45be-9cdf-563cc5b10c2a,0,False,5.000000,0.000002,,0.000000,0.991606,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,5b40c92c-cf0a-43cb-b816-2c7b13048924,0,False,3.000000,0.000001,,0.400000,0.993109,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,b221e89b-740f-4dbe-896f-151bbad5b7e1,0,False,4.000000,0.000002,,0.200000,0.990725,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,19ce372c-3ad3-4e99-b7db-87fdf0838864,2,False,3.000000,0.000001,,0.400000,0.996026,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,8c554cca-8456-4c0e-81cc-c5084e208abd,2,True,3.000000,0.000001,,0.400000,0.996057,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,cdca7936-d2fc-4631-969c-64f4c9997ccd,2,False,4.000000,0.000001,,0.200000,0.993886,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,de09634a-080b-4f98-95cd-62c14a351cff,0,False,7.000000,0.000003,,-0.400000,0.988430,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,f33c3915-c3a8-4c45-9651-b86253a95c3e,0,False,6.000000,0.000002,,-0.200000,0.990852,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,21a337be-af2c-4d7b-8f33-194f4b8df6c1,1,False,6.000000,0.000002,,-0.200000,0.989372,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,eb59c382-358d-4c0b-ade9-326d038285a6,1,True,5.000000,0.000002,,0.000000,0.993139,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,553a3bc2-696e-4ad8-9b6d-9d20c4916413,2,False,7.000000,0.000003,,-0.400000,0.984753,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,746b3f10-a43c-4742-a40b-e992e2ae49af,3,False,6.000000,0.000002,,-0.200000,0.992422,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,7d5a6203-d115-4bc3-a53b-66c2cea88378,0,True,13.000000,0.000004,,0.000000,0.989059,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,86aa717e-c3c4-4e3e-bcc9-b7a1c3478ddf,0,False,51.000000,0.000017,,-2.923077,0.949412,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,e3b7748a-dd48-4947-a943-83e4bbe43ec7,1,False,13.000000,0.000004,,0.000000,0.989029,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,fc5e6ea4-4168-4475-8963-1edfa6896234,2,False,21.000000,0.000006,,-0.615385,0.982206,,area|power
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,db5196d0-ebde-4192-86f6-99e8d53aa60e,2,False,132.000000,0.006900,0.390000,-1.000000,-0.543624,-0.392857,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,4d80112e-6bf0-4051-8b14-86579797940d,3,True,75.000000,0.006470,0.240000,-0.136364,-0.447427,0.142857,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,ba5b6a29-1668-47c0-bfa8-ab3d46782ee4,3,True,81.000000,0.005180,0.290000,-0.227273,-0.158837,-0.035714,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,f53fdfd7-ce99-4339-be8c-1b032783fb88,3,False,82.000000,0.005260,0.300000,-0.242424,-0.176734,-0.071429,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,1c342655-234d-4953-9a6e-899e117d8862,0,True,2891.000000,0.441000,0.740000,0.044298,-0.009153,0.013333,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,70bd8ac3-53a2-4593-935e-9298aaa177e4,0,False,3377.000000,0.514000,0.710000,-0.116364,-0.176201,0.053333,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,6812f63a-82a6-446e-8811-f4660d2303e7,1,True,2873.000000,0.427000,0.760000,0.050248,0.022883,-0.013333,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,1ad7a4dd-d3ef-48f6-aeff-7c37ea7204ee,2,False,3366.000000,0.514000,0.710000,-0.112727,-0.176201,0.053333,area|power|eff_clk_period
1001,sr_raw_conservative_exploit_qd,Exact T26 QD,VerilogEval-Spec-to-RTL,Prob153_gshare,d7a51eb8-a368-42d2-8e66-f642523e3bd5,3,True,3045.000000,0.371000,0.670000,-0.006612,0.151030,0.106667,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob004_adder_8bit,fdbbe33f-1c51-4a40-8cb1-6bcedf28fb35,0,True,39.000000,0.000023,,0.152174,0.992458,,area|power
1002,classic_revolution,Classic,RTLLM,Prob004_adder_8bit,3fbba9bb-303e-4651-a193-537b5272ae17,1,False,71.000000,0.000056,,-0.543478,0.981462,,area|power
1002,classic_revolution,Classic,RTLLM,Prob004_adder_8bit,ae0c65fe-c4da-4dc0-b5d1-6780a88e9ef8,1,False,46.000000,0.000031,,0.000000,0.989701,,area|power
1002,classic_revolution,Classic,RTLLM,Prob004_adder_8bit,f16cbb6b-272b-46a8-95a0-fb00b3c7ed91,1,False,63.000000,0.000040,,-0.369565,0.986578,,area|power
1002,classic_revolution,Classic,RTLLM,Prob004_adder_8bit,4df882aa-fe31-474d-9a30-dbc75da8c855,2,False,73.000000,0.000054,,-0.586957,0.982093,,area|power
1002,classic_revolution,Classic,RTLLM,Prob004_adder_8bit,15c7b155-8898-4ad4-ab74-0efec0a69dda,3,False,73.000000,0.000054,,-0.586957,0.982060,,area|power
1002,classic_revolution,Classic,RTLLM,Prob004_adder_8bit,cc2303bb-879a-4c2b-902e-518d14ac741f,3,False,65.000000,0.000047,,-0.413043,0.984452,,area|power
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,62b48573-8496-42e8-9b89-c84a0263403b,0,True,600.000000,0.087400,1.030000,0.387755,0.026726,-0.256098,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,79fda928-1b17-48e0-b9e7-928c70229ae6,0,False,708.000000,0.110000,1.040000,0.277551,-0.224944,-0.268293,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,c34a548e-5a34-40bc-b1f4-cc5fc70d1b2a,0,False,623.000000,0.091200,1.050000,0.364286,-0.015590,-0.280488,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,cf2e3fa8-983f-4be0-8885-d7f0e5fdac28,0,False,708.000000,0.110000,1.050000,0.277551,-0.224944,-0.280488,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,1341b60c-d1e5-456d-8e3c-c036f046a1cc,1,False,898.000000,0.132000,0.820000,0.083673,-0.469933,0.000000,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,2f9f3b9d-9858-4975-bf6b-e6a648b13104,1,False,658.000000,0.096400,1.090000,0.328571,-0.073497,-0.329268,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,7c1264f2-2c33-4d74-8878-ae8ea4df00f8,1,False,1016.000000,0.153000,0.860000,-0.036735,-0.703786,-0.048780,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,de469ffa-cba4-4faa-b9c9-e7febb8eae7d,2,True,724.000000,0.103000,1.000000,0.261224,-0.146993,-0.219512,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,f474b8e6-2e75-4417-bde2-c74d77119054,2,True,1062.000000,0.171000,0.560000,-0.083673,-0.904232,0.317073,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,f5b80428-1f4e-4325-a1e8-5d37d6f9322b,2,True,750.000000,0.115000,0.930000,0.234694,-0.280624,-0.134146,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,4d0a8b9e-268c-43cb-8246-8ca1328ff166,3,True,716.000000,0.082600,1.110000,0.269388,0.080178,-0.353659,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,819c4227-63da-486d-ac57-7836c4339881,3,False,690.000000,0.097000,1.030000,0.295918,-0.080178,-0.256098,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,83b0a665-0b6c-4fcc-9474-cd117b741aa6,3,False,630.000000,0.093500,1.080000,0.357143,-0.041203,-0.317073,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,8cb4b247-4283-4e61-8e1e-831910379236,3,False,847.000000,0.133000,0.930000,0.135714,-0.481069,-0.134146,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,97202844-6bfa-49ff-95fd-d1fd94fb7d1d,3,True,822.000000,0.131000,0.770000,0.161224,-0.458797,0.060976,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob015_multi_pipe_8bit,cabf6b78-f29b-478e-b7f4-0a4293942e1b,3,False,605.000000,0.087900,1.030000,0.382653,0.021158,-0.256098,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,01f0f0f9-0a2a-4cf8-b541-837d6cd39f5e,0,False,29.000000,0.004930,,0.369565,0.290647,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,86ac262c-5999-48f5-9b13-8aa9bd81ad4e,0,False,29.000000,0.004940,,0.369565,0.289209,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,2587a268-3fc7-4e9a-8c82-ec4beb4a3eb7,1,False,34.000000,0.008370,,0.260870,-0.204317,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,3f7374cb-7c20-45ae-bc06-5fe197843181,1,False,38.000000,0.010200,,0.173913,-0.467626,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,030485a4-7aed-4091-a382-a3a92a6a0ba1,2,False,26.000000,0.002710,,0.434783,0.610072,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,11a373de-193d-4c2e-8681-f47c5889df78,2,False,31.000000,0.005740,,0.326087,0.174101,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,1ee41d90-83c1-4d53-ad6e-417ccb252045,2,True,24.000000,0.002000,,0.478261,0.712230,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,4e6c04e1-c415-455e-a48c-31e0a8a6a087,2,False,33.000000,0.006040,,0.282609,0.130935,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,a8de67d6-52ba-47e8-a9a2-d5e2641a59c5,2,False,36.000000,0.003710,,0.217391,0.466187,,area|power
1002,classic_revolution,Classic,RTLLM,Prob024_fsm,a20f0d8d-6104-43b5-aec5-b91fb632628e,3,False,37.000000,0.004610,,0.195652,0.336691,,area|power
1002,classic_revolution,Classic,RTLLM,Prob037_parallel2serial,5cb47a30-41e6-4edc-b65c-8ae62461088d,0,False,50.000000,0.004530,0.270000,0.000000,0.000000,0.000000,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob037_parallel2serial,c9166e09-bb43-4211-8f7b-19ec5abda40a,1,True,47.000000,0.003820,0.260000,0.060000,0.156733,0.037037,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob037_parallel2serial,673b19a1-3188-4a66-9ab7-7b5462e6cf5f,2,False,55.000000,0.004690,0.280000,-0.100000,-0.035320,-0.037037,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob037_parallel2serial,be0fccb2-a989-4db0-99dd-402cceff4e3b,2,False,51.000000,0.006120,0.270000,-0.020000,-0.350993,0.000000,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob037_parallel2serial,55e9db1b-8535-4158-951a-454652488cfe,3,False,47.000000,0.004110,0.260000,0.060000,0.092715,0.037037,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob037_parallel2serial,684c92e8-0682-4bfb-afd5-0667ae328919,3,False,53.000000,0.003970,0.280000,-0.060000,0.123620,-0.037037,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,d50d4e50-fe19-4d8b-8310-745cff092247,0,False,185.000000,0.035900,,-0.088235,-0.108025,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,1a5aebab-de0c-4cbc-8dd6-2e55ca1a2ba0,1,False,169.000000,0.000258,,0.005882,0.992037,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,40b74ab8-a1f6-4979-8573-c40d99168abe,1,False,151.000000,0.000546,,0.111765,0.983148,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,47587ab3-5470-49ed-b82c-65e639e96914,1,False,147.000000,0.000349,,0.135294,0.989228,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,79c5b758-79c1-4ed1-9ccd-07d5840e1699,1,False,169.000000,0.023400,,0.005882,0.277778,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,f9d45b19-6674-4342-b026-0266437c83f7,1,False,147.000000,0.024200,,0.135294,0.253086,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,15fc2977-ecba-457b-9da1-953c565bede9,2,False,145.000000,0.000276,,0.147059,0.991481,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,6b9c6dd5-b46b-4789-a0e8-8614f30d1a70,2,False,164.000000,0.025300,,0.035294,0.219136,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,74b61446-a84b-4463-990c-e994935eecfe,2,False,138.000000,0.000294,,0.188235,0.990926,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,849c1848-7950-42a7-a8aa-badb260117a5,2,False,346.000000,0.060400,,-1.035294,-0.864198,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,8dc31c02-97de-4ac6-b9ba-e1768fd13101,2,False,147.000000,0.000312,,0.135294,0.990370,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,99e9d166-bee3-4767-b246-57716e00a723,2,False,119.000000,0.022100,,0.300000,0.317901,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,b5cc736b-67ea-4c64-9c41-321ae37c9d0f,2,True,114.000000,0.000275,,0.329412,0.991512,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,dcb9e97a-b6f4-414b-8727-c7a10b173432,2,False,169.000000,0.017800,,0.005882,0.450617,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,30c00f47-132a-41d6-80bd-b4e2ebe0db01,3,True,124.000000,0.000258,,0.270588,0.992037,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,4fb2403c-1979-4ccb-91c5-64c950514e62,3,False,127.000000,0.023000,,0.252941,0.290123,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,62366e1b-9945-407e-98c3-e39575f08915,3,True,106.000000,0.008620,,0.376471,0.733951,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,68536d1e-385f-4d35-9cad-aa0b0d49d3d1,3,False,116.000000,0.011600,,0.317647,0.641975,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,8a700cb1-4c2f-4f82-8ee2-52dc55336336,3,False,113.000000,0.000276,,0.335294,0.991481,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,8b2afdca-bf02-4f3c-98a4-38b743e2fc8a,3,False,130.000000,0.022200,,0.235294,0.314815,,area|power
1002,classic_revolution,Classic,RTLLM,Prob041_traffic_light,94e3d6dd-dcc4-4a2c-9564-7ba37efb8e1d,3,True,111.000000,0.000276,,0.347059,0.991481,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,196ee6d1-9c11-4352-99d1-529fd199af4b,0,False,1921.000000,0.001120,,0.136629,0.990175,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,54b192d8-feeb-4ab5-8a9f-829b97bec273,0,False,1852.000000,0.001060,,0.167640,0.990702,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,556c77d2-42ea-4516-b32f-63fdd47c09ba,0,False,2011.000000,0.001120,,0.096180,0.990175,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,e637e288-6f5a-4114-aef3-27e30f46dcb9,0,False,1886.000000,0.001070,,0.152360,0.990614,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,0ece90f6-f8ef-4a89-9e21-853216d1bd7a,1,False,1959.000000,0.001050,,0.119551,0.990789,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,75872180-907a-4023-9003-4ea85045df0f,1,False,1841.000000,0.001010,,0.172584,0.991140,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,918891a9-8a78-4c2a-b4d0-2e6265c0b0f1,1,False,1940.000000,0.001040,,0.128090,0.990877,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,0817f7ff-1441-4719-817f-c2c9afd4e59b,2,False,1744.000000,0.000958,,0.216180,0.991596,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,0c606ac0-d7cb-44f0-89c2-f60a65b42cc5,2,False,1815.000000,0.000993,,0.184270,0.991289,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,4f1e1813-3947-4700-8210-6b12bcca5e8d,2,False,1800.000000,0.000989,,0.191011,0.991325,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,875b39e9-a790-4a4b-aa3b-2e8841b4e64b,2,False,1938.000000,0.001040,,0.128989,0.990877,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,9c50cf7f-721d-4cfc-8aa0-00bf4d226e6f,2,False,1850.000000,0.001010,,0.168539,0.991140,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,9e56d1f6-a751-4424-83ee-84ed6d35feea,2,False,1955.000000,0.001070,,0.121348,0.990614,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,fd714afe-17df-4574-840a-a9d8f272a4d5,2,False,1745.000000,0.000960,,0.215730,0.991579,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,08bbe1ba-3720-41df-aebb-acf26967513c,3,True,1547.000000,0.000869,,0.304719,0.992377,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,648725e7-e976-4fd4-9aee-71d3c5e65be5,3,False,1704.000000,0.000924,,0.234157,0.991895,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,a1e8bbd3-13e3-4233-b956-1dc26e7d4e59,3,False,1812.000000,0.000988,,0.185618,0.991333,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,bb9dec34-5534-447d-a2d5-8e8bae7e4c89,3,False,1845.000000,0.000981,,0.170787,0.991395,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,da4908bb-c1bc-4cda-a22f-fdef977e268f,3,False,1855.000000,0.001030,,0.166292,0.990965,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,de2940db-d393-416d-9713-f42d9906584b,3,False,1749.000000,0.000964,,0.213933,0.991544,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,e86b9dae-6f12-49bd-9bf9-0c86cbc23b7a,3,False,1922.000000,0.001080,,0.136180,0.990526,,area|power
1002,classic_revolution,Classic,RTLLM,Prob045_alu,ef842f29-b3d1-4c57-b2d8-2c5632091625,3,False,1749.000000,0.000969,,0.213933,0.991500,,area|power
1002,classic_revolution,Classic,RTLLM,Prob049_signal_generator,60a6e5bf-2b2c-4c0f-bd63-9c4feab78d8c,0,True,82.000000,0.002520,0.380000,0.127660,0.460385,0.116279,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob049_signal_generator,221b23e2-7e8b-4217-9814-1d790e7bdcf3,1,False,78.000000,0.002520,0.420000,0.170213,0.460385,0.023256,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob049_signal_generator,68b893be-95be-4a00-a33a-da6e4e917587,1,True,77.000000,0.003260,0.370000,0.180851,0.301927,0.139535,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob049_signal_generator,3cf77a56-7deb-40bf-bce6-de4fbaf893e8,2,True,88.000000,0.005720,0.360000,0.063830,-0.224839,0.162791,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob049_signal_generator,587a922e-e66b-4a5e-9ea1-8fc3ab0e66e6,2,True,73.000000,0.005700,0.370000,0.223404,-0.220557,0.139535,area|power|eff_clk_period
1002,classic_revolution,Classic,RTLLM,Prob049_signal_generator,772b7422-266a-4d0d-87e0-f8a9468953b3,2,True,73.000000,0.002520,0.390000,0.223404,0.460385,0.093023,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob098_circuit7,bef68f37-5819-4508-99ee-e85bd93e9f36,0,True,5.000000,0.000455,,0.000000,0.036017,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob098_circuit7,daf2a9db-cd99-4734-8b1a-e6842a507a86,0,False,5.000000,0.000472,,0.000000,0.000000,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,9feddf96-39cc-4f40-945d-948d6f0d6077,0,False,3.000000,0.000001,,0.400000,0.993109,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,e5f090c3-feda-4ce7-a742-e663a2c0fc12,0,False,4.000000,0.000002,,0.200000,0.990725,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,fbb11295-e25d-4f29-aa44-8117833b3770,0,False,5.000000,0.000002,,0.000000,0.991606,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,20067960-55bd-44a1-88a2-e55d6d25c719,2,True,3.000000,0.000001,,0.400000,0.993212,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,3729c5b1-cc5b-4ef5-a5e1-2c13dcac4426,3,False,5.000000,0.000002,,0.000000,0.987513,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,b1f19e20-da95-43ea-8974-9743db65478f,0,False,7.000000,0.000003,,-0.400000,0.988430,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,6035668d-5303-4583-9102-3180685002d4,1,True,6.000000,0.000002,,-0.200000,0.990852,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,13443985-864e-4154-82ca-84cffaed5ea4,2,False,6.000000,0.000002,,-0.200000,0.989372,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,8832fc77-229c-4468-a6d2-3efcf76841e0,0,True,13.000000,0.000004,,0.000000,0.989059,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,2e076eab-82cb-4751-acd3-155d80337f50,1,False,13.000000,0.000004,,0.000000,0.989029,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob150_review2015_fsmonehot,12ea909a-2a0c-4934-a871-b73710f845dd,3,False,24.000000,0.000007,,-0.846154,0.978912,,area|power
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,fe7cc850-ef66-4608-8827-766a5aab4630,0,True,72.000000,0.006710,0.220000,-0.090909,-0.501119,0.214286,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,19efa8a7-b165-4038-a415-e081d50b525d,2,True,85.000000,0.006420,0.320000,-0.287879,-0.436242,-0.142857,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,9ea72df2-24b1-4d4d-baeb-030de5fcaf58,2,False,91.000000,0.007170,0.250000,-0.378788,-0.604027,0.107143,area|power|eff_clk_period
1002,classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob151_review2015_fsm,003295c9-69c3-497a-9b42-7bd746503cf8,3,True,86.000000,0.006800,0.210000,-0.303030,-0.521253,0.250000,area|power|eff_clk_period
