split,representation,method_name,seed,problem_id,budget_fraction,novelty_parent_fraction,quality_floor,quality_floor_value,valid_ppa_count,selected_count,unique_canonical_netlists,unique_motif_signatures,occupied_common_audit_cells,pareto_size,best_fitness,mean_fitness
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,1.0,0.5,prefix_median_valid_fitness,0.3299003322259136,75,19,7,2,2,14,0.38154412826809186,0.3679536556254134
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,1.0,0.0,prefix_median_valid_fitness,0.3299003322259136,75,19,7,2,2,14,0.38154412826809186,0.3679536556254134
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,1.0,0.1,prefix_median_valid_fitness,0.3299003322259136,75,19,7,2,2,14,0.38154412826809186,0.3679536556254134
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,1.0,0.25,prefix_median_valid_fitness,0.3299003322259136,75,19,7,2,2,14,0.38154412826809186,0.3679536556254134
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,1.0,0.5,prefix_median_valid_fitness,0.3299003322259136,75,19,7,2,2,14,0.38154412826809186,0.3679536556254134
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,0.0,prefix_median_valid_fitness,0.0,30,8,7,6,3,1,0.468610906712452,0.11682936799934594
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,0.1,prefix_median_valid_fitness,0.0,30,8,7,6,3,1,0.468610906712452,0.11682936799934594
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,0.25,prefix_median_valid_fitness,0.0,30,8,8,7,4,1,0.468610906712452,0.1157217316654403
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,0.5,prefix_median_valid_fitness,0.0,30,8,8,7,4,1,0.468610906712452,0.1157217316654403
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,0.0,prefix_median_valid_fitness,0.0,30,8,7,6,3,1,0.468610906712452,0.11682936799934594
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,0.1,prefix_median_valid_fitness,0.0,30,8,7,6,3,1,0.468610906712452,0.11682936799934594
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,0.25,prefix_median_valid_fitness,0.0,30,8,8,7,4,1,0.468610906712452,0.1157217316654403
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,0.5,prefix_median_valid_fitness,0.0,30,8,8,7,4,1,0.468610906712452,0.1157217316654403
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,0.0,prefix_median_valid_fitness,0.23477469440256318,77,20,5,3,1,14,0.26025712884096003,0.2518866851662115
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,0.1,prefix_median_valid_fitness,0.23477469440256318,77,20,5,3,1,14,0.26025712884096003,0.2518866851662115
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,0.25,prefix_median_valid_fitness,0.23477469440256318,77,20,5,3,1,14,0.26025712884096003,0.2518866851662115
holdout,common_audit_z4,synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,0.5,prefix_median_valid_fitness,0.23477469440256318,77,20,5,3,1,14,0.26025712884096003,0.2518866851662115
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,0.0,prefix_median_valid_fitness,0.23477469440256318,77,20,5,3,1,14,0.26025712884096003,0.2518866851662115
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,0.1,prefix_median_valid_fitness,0.23477469440256318,77,20,5,3,1,14,0.26025712884096003,0.2518866851662115
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,0.25,prefix_median_valid_fitness,0.23477469440256318,77,20,5,3,1,14,0.26025712884096003,0.2518866851662115
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,0.5,prefix_median_valid_fitness,0.23477469440256318,77,20,5,3,1,14,0.26025712884096003,0.2518866851662115
holdout,common_audit_z4,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.0,prefix_median_valid_fitness,0.19614349775784753,94,24,5,3,1,2,0.3977130044843049,0.27466865969108123
holdout,common_audit_z4,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.1,prefix_median_valid_fitness,0.19614349775784753,94,24,5,3,1,2,0.3977130044843049,0.27466865969108123
holdout,common_audit_z4,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.25,prefix_median_valid_fitness,0.19614349775784753,94,24,5,3,1,2,0.3977130044843049,0.27466865969108123
holdout,common_audit_z4,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.5,prefix_median_valid_fitness,0.19614349775784753,94,24,5,3,1,2,0.3977130044843049,0.27466865969108123
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.0,prefix_median_valid_fitness,0.19614349775784753,94,24,5,3,1,2,0.3977130044843049,0.27466865969108123
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.1,prefix_median_valid_fitness,0.19614349775784753,94,24,5,3,1,2,0.3977130044843049,0.27466865969108123
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.25,prefix_median_valid_fitness,0.19614349775784753,94,24,5,3,1,2,0.3977130044843049,0.27466865969108123
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.5,prefix_median_valid_fitness,0.19614349775784753,94,24,5,3,1,2,0.3977130044843049,0.27466865969108123
holdout,common_audit_z4,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.0,prefix_median_valid_fitness,-0.017736171786515046,29,8,7,7,2,2,0.1584042631431856,0.060369599889050704
holdout,common_audit_z4,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.1,prefix_median_valid_fitness,-0.017736171786515046,29,8,7,7,2,2,0.1584042631431856,0.060369599889050704
holdout,common_audit_z4,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.25,prefix_median_valid_fitness,-0.017736171786515046,29,8,7,7,2,1,0.1584042631431856,0.055102533552710393
holdout,common_audit_z4,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.5,prefix_median_valid_fitness,-0.017736171786515046,29,8,8,8,2,2,0.1584042631431856,0.052204781326894927
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.0,prefix_median_valid_fitness,-0.017736171786515046,29,8,7,7,2,2,0.1584042631431856,0.060369599889050704
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.1,prefix_median_valid_fitness,-0.017736171786515046,29,8,7,7,2,2,0.1584042631431856,0.060369599889050704
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.25,prefix_median_valid_fitness,-0.017736171786515046,29,8,7,7,2,1,0.1584042631431856,0.055102533552710393
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.5,prefix_median_valid_fitness,-0.017736171786515046,29,8,8,8,2,2,0.1584042631431856,0.052204781326894927
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,0.0,prefix_median_valid_fitness,0.3299003322259136,61,16,3,2,2,14,0.38154412826809186,0.37831569887813565
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,0.1,prefix_median_valid_fitness,0.3299003322259136,61,16,3,2,2,14,0.38154412826809186,0.37831569887813565
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,0.25,prefix_median_valid_fitness,0.3299003322259136,61,16,3,2,2,14,0.38154412826809186,0.37831569887813565
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,0.5,prefix_median_valid_fitness,0.3299003322259136,61,16,3,2,2,14,0.38154412826809186,0.37831569887813565
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,0.0,prefix_median_valid_fitness,0.3299003322259136,61,16,3,2,2,14,0.38154412826809186,0.37831569887813565
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,0.1,prefix_median_valid_fitness,0.3299003322259136,61,16,3,2,2,14,0.38154412826809186,0.37831569887813565
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,0.25,prefix_median_valid_fitness,0.3299003322259136,61,16,3,2,2,14,0.38154412826809186,0.37831569887813565
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,0.5,prefix_median_valid_fitness,0.3299003322259136,61,16,3,2,2,14,0.38154412826809186,0.37831569887813565
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob037_parallel2serial,1.0,0.0,prefix_median_valid_fitness,0.0,49,13,4,2,2,13,0.06325075627503886,0.029780192826550478
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob037_parallel2serial,1.0,0.1,prefix_median_valid_fitness,0.0,49,13,5,3,3,12,0.06325075627503886,0.02909857046722392
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob037_parallel2serial,1.0,0.25,prefix_median_valid_fitness,0.0,49,13,5,3,3,12,0.06325075627503886,0.02909857046722392
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob037_parallel2serial,1.0,0.5,prefix_median_valid_fitness,0.0,49,13,5,3,3,12,0.06325075627503886,0.02909857046722392
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob037_parallel2serial,1.0,0.0,prefix_median_valid_fitness,0.0,49,13,4,2,2,13,0.06325075627503886,0.029780192826550478
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob037_parallel2serial,1.0,0.1,prefix_median_valid_fitness,0.0,49,13,5,3,3,12,0.06325075627503886,0.02909857046722392
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob037_parallel2serial,1.0,0.25,prefix_median_valid_fitness,0.0,49,13,5,3,3,12,0.06325075627503886,0.02909857046722392
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob037_parallel2serial,1.0,0.5,prefix_median_valid_fitness,0.0,49,13,5,3,3,12,0.06325075627503886,0.02909857046722392
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob049_signal_generator,1.0,0.0,prefix_median_valid_fitness,0.23477469440256318,67,17,4,2,2,17,0.25646362727407895,0.23860215314459535
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob049_signal_generator,1.0,0.1,prefix_median_valid_fitness,0.23477469440256318,67,17,4,2,2,17,0.25646362727407895,0.23860215314459535
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob049_signal_generator,1.0,0.25,prefix_median_valid_fitness,0.23477469440256318,67,17,4,2,2,17,0.25646362727407895,0.23860215314459535
holdout,common_audit_z4,synthesis_trajectory_nod,1002,RTLLM/Prob049_signal_generator,1.0,0.5,prefix_median_valid_fitness,0.23477469440256318,67,17,4,2,2,17,0.25646362727407895,0.23860215314459535
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob049_signal_generator,1.0,0.0,prefix_median_valid_fitness,0.23477469440256318,67,17,4,2,2,17,0.25646362727407895,0.23860215314459535
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob049_signal_generator,1.0,0.1,prefix_median_valid_fitness,0.23477469440256318,67,17,4,2,2,17,0.25646362727407895,0.23860215314459535
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob049_signal_generator,1.0,0.25,prefix_median_valid_fitness,0.23477469440256318,67,17,4,2,2,17,0.25646362727407895,0.23860215314459535
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,RTLLM/Prob049_signal_generator,1.0,0.5,prefix_median_valid_fitness,0.23477469440256318,67,17,4,2,2,17,0.25646362727407895,0.23860215314459535
holdout,common_audit_z4,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.0,prefix_median_valid_fitness,0.19614349775784753,86,22,6,3,2,5,0.33104633781763826,0.2790610137246909
holdout,common_audit_z4,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.1,prefix_median_valid_fitness,0.19614349775784753,86,22,7,4,2,5,0.33104633781763826,0.2790487838021471
holdout,common_audit_z4,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.25,prefix_median_valid_fitness,0.19614349775784753,86,22,7,4,2,5,0.33104633781763826,0.2790487838021471
holdout,common_audit_z4,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.5,prefix_median_valid_fitness,0.19614349775784753,86,22,7,4,2,5,0.33104633781763826,0.2790487838021471
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.0,prefix_median_valid_fitness,0.19614349775784753,86,22,6,3,2,5,0.33104633781763826,0.2790610137246909
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.1,prefix_median_valid_fitness,0.19614349775784753,86,22,7,4,2,5,0.33104633781763826,0.2790487838021471
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.25,prefix_median_valid_fitness,0.19614349775784753,86,22,7,4,2,5,0.33104633781763826,0.2790487838021471
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.5,prefix_median_valid_fitness,0.19614349775784753,86,22,7,4,2,5,0.33104633781763826,0.2790487838021471
holdout,common_audit_z4,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.0,prefix_median_valid_fitness,-0.009607537828881718,18,5,5,5,2,3,0.10246689907185018,0.06630162662615335
holdout,common_audit_z4,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.1,prefix_median_valid_fitness,-0.009607537828881718,18,5,5,5,2,3,0.10246689907185018,0.06630162662615335
holdout,common_audit_z4,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.25,prefix_median_valid_fitness,-0.009607537828881718,18,5,5,5,2,3,0.10246689907185018,0.05841158411659764
holdout,common_audit_z4,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.5,prefix_median_valid_fitness,-0.009607537828881718,18,5,5,5,2,3,0.10246689907185018,0.05841158411659764
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.0,prefix_median_valid_fitness,-0.009607537828881718,18,5,5,5,2,3,0.10246689907185018,0.06630162662615335
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.1,prefix_median_valid_fitness,-0.009607537828881718,18,5,5,5,2,3,0.10246689907185018,0.06630162662615335
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.25,prefix_median_valid_fitness,-0.009607537828881718,18,5,5,5,2,3,0.10246689907185018,0.05841158411659764
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1002,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.5,prefix_median_valid_fitness,-0.009607537828881718,18,5,5,5,2,3,0.10246689907185018,0.05841158411659764
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob004_adder_8bit,1.0,0.0,prefix_median_valid_fitness,0.3299003322259136,77,20,1,1,1,20,0.38154412826809186,0.3815441282680919
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob004_adder_8bit,1.0,0.1,prefix_median_valid_fitness,0.3299003322259136,77,20,2,2,2,19,0.38154412826809186,0.378961938465983
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob004_adder_8bit,1.0,0.25,prefix_median_valid_fitness,0.3299003322259136,77,20,2,2,2,19,0.38154412826809186,0.378961938465983
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob004_adder_8bit,1.0,0.5,prefix_median_valid_fitness,0.3299003322259136,77,20,2,2,2,19,0.38154412826809186,0.378961938465983
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob004_adder_8bit,1.0,0.0,prefix_median_valid_fitness,0.3299003322259136,77,20,1,1,1,20,0.38154412826809186,0.3815441282680919
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob004_adder_8bit,1.0,0.1,prefix_median_valid_fitness,0.3299003322259136,77,20,2,2,2,19,0.38154412826809186,0.378961938465983
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob004_adder_8bit,1.0,0.25,prefix_median_valid_fitness,0.3299003322259136,77,20,2,2,2,19,0.38154412826809186,0.378961938465983
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob004_adder_8bit,1.0,0.5,prefix_median_valid_fitness,0.3299003322259136,77,20,2,2,2,19,0.38154412826809186,0.378961938465983
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob037_parallel2serial,1.0,0.0,prefix_median_valid_fitness,0.0,31,8,5,5,5,5,0.51996893140381,0.4101878423677541
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob037_parallel2serial,1.0,0.1,prefix_median_valid_fitness,0.0,31,8,5,5,5,5,0.51996893140381,0.4101878423677541
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob037_parallel2serial,1.0,0.25,prefix_median_valid_fitness,0.0,31,8,5,5,5,5,0.51996893140381,0.38009300138991087
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob037_parallel2serial,1.0,0.5,prefix_median_valid_fitness,0.0,31,8,5,5,5,5,0.51996893140381,0.38799934592429075
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob037_parallel2serial,1.0,0.0,prefix_median_valid_fitness,0.0,31,8,5,5,5,5,0.51996893140381,0.4101878423677541
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob037_parallel2serial,1.0,0.1,prefix_median_valid_fitness,0.0,31,8,5,5,5,5,0.51996893140381,0.4101878423677541
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob037_parallel2serial,1.0,0.25,prefix_median_valid_fitness,0.0,31,8,5,5,5,5,0.51996893140381,0.38164418281416074
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob037_parallel2serial,1.0,0.5,prefix_median_valid_fitness,0.0,31,8,5,5,5,5,0.51996893140381,0.38164418281416074
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob049_signal_generator,1.0,0.0,prefix_median_valid_fitness,0.23477469440256318,61,16,3,3,2,16,0.25984938304829974,0.23785204716995456
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob049_signal_generator,1.0,0.1,prefix_median_valid_fitness,0.23477469440256318,61,16,3,3,2,16,0.25984938304829974,0.23785204716995456
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob049_signal_generator,1.0,0.25,prefix_median_valid_fitness,0.23477469440256318,61,16,3,3,2,16,0.25984938304829974,0.23785204716995456
holdout,common_audit_z4,synthesis_trajectory_nod,1003,RTLLM/Prob049_signal_generator,1.0,0.5,prefix_median_valid_fitness,0.23477469440256318,61,16,3,3,2,16,0.25984938304829974,0.23785204716995456
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob049_signal_generator,1.0,0.0,prefix_median_valid_fitness,0.23477469440256318,61,16,3,3,2,16,0.25984938304829974,0.23785204716995456
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob049_signal_generator,1.0,0.1,prefix_median_valid_fitness,0.23477469440256318,61,16,3,3,2,16,0.25984938304829974,0.23785204716995456
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob049_signal_generator,1.0,0.25,prefix_median_valid_fitness,0.23477469440256318,61,16,3,3,2,16,0.25984938304829974,0.23785204716995456
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,RTLLM/Prob049_signal_generator,1.0,0.5,prefix_median_valid_fitness,0.23477469440256318,61,16,3,3,2,16,0.25984938304829974,0.23785204716995456
holdout,common_audit_z4,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.0,prefix_median_valid_fitness,0.2631240657698057,84,21,4,2,2,17,0.26414050822122576,0.2640408570004983
holdout,common_audit_z4,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.1,prefix_median_valid_fitness,0.2631240657698057,84,21,4,2,2,17,0.26414050822122576,0.2640408570004983
holdout,common_audit_z4,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.25,prefix_median_valid_fitness,0.2631240657698057,84,21,4,2,2,17,0.26414050822122576,0.2640408570004983
holdout,common_audit_z4,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.5,prefix_median_valid_fitness,0.2631240657698057,84,21,4,2,2,17,0.26414050822122576,0.26404085700049823
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.0,prefix_median_valid_fitness,0.2631240657698057,84,21,4,2,2,17,0.26414050822122576,0.2640408570004983
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.1,prefix_median_valid_fitness,0.2631240657698057,84,21,4,2,2,17,0.26414050822122576,0.2640408570004983
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.25,prefix_median_valid_fitness,0.2631240657698057,84,21,4,2,2,17,0.26414050822122576,0.2640408570004983
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,0.5,prefix_median_valid_fitness,0.2631240657698057,84,21,4,2,2,17,0.26414050822122576,0.26404085700049823
holdout,common_audit_z4,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.0,prefix_median_valid_fitness,0.032384422548766244,27,7,5,2,1,7,0.13560291914358902,0.13106492425818414
holdout,common_audit_z4,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.1,prefix_median_valid_fitness,0.032384422548766244,27,7,5,2,1,7,0.13560291914358902,0.13106492425818414
holdout,common_audit_z4,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.25,prefix_median_valid_fitness,0.032384422548766244,27,7,5,3,2,7,0.13560291914358902,0.12091217383499477
holdout,common_audit_z4,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.5,prefix_median_valid_fitness,0.032384422548766244,27,7,6,5,2,5,0.13560291914358902,0.10121990807657547
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.0,prefix_median_valid_fitness,0.032384422548766244,27,7,5,2,1,7,0.13560291914358902,0.13106492425818414
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.1,prefix_median_valid_fitness,0.032384422548766244,27,7,5,2,1,7,0.13560291914358902,0.13106492425818414
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.25,prefix_median_valid_fitness,0.032384422548766244,27,7,5,3,2,7,0.13560291914358902,0.12091217383499477
holdout,aurora_linear_ae3,synthesis_trajectory_nod,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,0.5,prefix_median_valid_fitness,0.032384422548766244,27,7,6,5,2,5,0.13560291914358902,0.10121990807657547
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,0.0,prefix_median_valid_fitness,-0.02117451793580703,44,11,8,6,2,10,0.10149427797627829,0.0772467205935308
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,0.1,prefix_median_valid_fitness,-0.02117451793580703,44,11,8,6,2,10,0.10149427797627829,0.07241288467940031
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,0.25,prefix_median_valid_fitness,-0.02117451793580703,44,11,8,6,2,10,0.10149427797627829,0.07007744020773365
train,common_audit_z4,sr_random_relu_pca_qd,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,0.5,prefix_median_valid_fitness,-0.02117451793580703,44,11,10,8,2,9,0.10149427797627829,0.06463120352017868
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,0.0,prefix_median_valid_fitness,-0.02117451793580703,44,11,8,6,2,10,0.10149427797627829,0.0772467205935308
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,0.1,prefix_median_valid_fitness,-0.02117451793580703,44,11,8,6,2,10,0.10149427797627829,0.07241288467940031
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,0.25,prefix_median_valid_fitness,-0.02117451793580703,44,11,8,6,2,10,0.10149427797627829,0.07007744020773365
train,aurora_linear_ae3,sr_random_relu_pca_qd,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,0.5,prefix_median_valid_fitness,-0.02117451793580703,44,11,10,8,2,9,0.10149427797627829,0.06463120352017868
