candidate_id,nearest_candidate_id,nearest_cosine,same_backend,same_problem,same_canonical_sha256
c4813f52-654a-49aa-a44c-d8c5ce73f92c,7f9ebc09-c7a9-4d31-98b9-5cc3d1ccd253,0.990780234,False,True,False
d17e1fcc-92f2-4a16-a158-d4f522b37263,2a0d2343-fe38-4c5f-b5de-3b618a7cea24,0.995856941,True,True,False
105773a6-2dfd-4749-8d84-f4ffc4e6a625,2a0d2343-fe38-4c5f-b5de-3b618a7cea24,0.994172454,True,True,False
74575a54-0b2a-4b35-b448-c0e239226e8a,e7abb82b-5bb7-4611-9815-7772f24b38a9,0.992594957,False,True,False
f8599eda-104f-46b1-8b66-37e102a1b1df,d71de3a6-a636-49fd-b189-bdfc54f37318,0.990521312,False,True,False
1379193f-e173-40c0-a211-77f3f738da68,d71de3a6-a636-49fd-b189-bdfc54f37318,0.995218098,False,True,False
26f15cff-709b-44da-90c1-939e6aec4628,bb4c7d89-8000-4cc4-99d1-a7673ae70073,0.997904778,False,True,False
cbb7274b-0ae3-4a8c-a9ac-ab10b90aea86,feb9881c-bdbe-4e29-b2ba-a03f07d15202,0.993788600,False,True,False
7dfb614d-cb81-4ed9-a329-f92f53d76b39,91838127-6927-4dcd-8159-3c2a8c2ae737,0.993832946,False,True,False
a7678f48-3fc2-405d-8bea-58ebe34650a2,7b93456a-327a-4b35-add1-b01be32c1058,0.997946382,False,True,False
899f426c-4c4f-4516-bdcb-dcf8892f167e,a7678f48-3fc2-405d-8bea-58ebe34650a2,0.997369945,True,True,False
07223bc1-95da-4821-8e14-9e0f8723032b,d45e2803-c62e-452a-ae7e-1967147815c3,0.975784183,True,True,False
5c3c2a02-416b-40c6-b7c3-2db6903cf384,33834ad6-0db0-46ea-9fd8-d8506c8ddd35,0.966420352,False,True,False
23abbeeb-06d0-4c08-af19-8716817796c4,2a0d2343-fe38-4c5f-b5de-3b618a7cea24,0.994532108,True,True,False
81fcfe36-45d2-434c-80c1-f4f186945a44,9d843184-9af2-45d8-85f5-23aff89efedd,0.994376659,False,True,False
1edaee62-4b7a-4912-899a-4b1ac7bf1ba4,71166268-aef4-4b1f-b7ea-4433f172ff5d,0.993858099,True,True,False
f8fb4d79-bef8-4ef1-a70a-ade185fe007a,3a0b2eed-ced6-4718-997d-96af1e44baa4,0.976232111,True,True,False
f3d5cf89-0e72-4456-aae6-2f5ce1f498aa,7655b2cc-9d7d-4fe1-9d2a-71ce3d40a2c9,0.997159302,False,True,False
04a59a77-bb83-4df9-88d2-73f64300de7f,3fd40e2e-2ff5-49fa-976f-44eeac95d0cd,0.992411137,False,True,False
ed893e81-88dc-42fd-ab1a-3922fa7cd887,84da993d-4a95-4a72-8b54-d022c9f8c190,0.996327519,True,True,False
27f6faca-de01-4dfd-b20d-b691fa92c3a5,5931acdc-1f09-4664-9259-66f5c8655df8,0.992022276,False,True,False
45a7b9bf-4435-4b6d-974a-47da24ff05ba,71166268-aef4-4b1f-b7ea-4433f172ff5d,0.997324586,True,True,False
84da993d-4a95-4a72-8b54-d022c9f8c190,92afb553-3cc7-4c15-bfc4-0cf17e2b62c9,0.998173833,True,True,False
23f75a21-a02f-4e74-afc2-407c109e63e4,3838461c-1afb-43c9-b652-a45854bcb338,0.986398399,False,True,False
5ddc2550-af26-4415-8f52-271db78f0164,bafad1b6-72d6-4dc2-835d-7c6b73d2d131,0.991853833,True,True,False
92afb553-3cc7-4c15-bfc4-0cf17e2b62c9,84da993d-4a95-4a72-8b54-d022c9f8c190,0.998173833,True,True,False
db613404-fa1b-4b53-a9bc-b5d73581b93b,7655b2cc-9d7d-4fe1-9d2a-71ce3d40a2c9,0.997182250,False,True,False
3a0b2eed-ced6-4718-997d-96af1e44baa4,cd74fdc2-6b64-4492-bda2-5923ccd0032f,0.989975154,True,True,False
048b7428-e472-4c98-9349-650f59550d49,26ca80ae-513b-4001-9bdb-2701a12afd47,0.996106029,True,True,False
bafad1b6-72d6-4dc2-835d-7c6b73d2d131,a4702a88-77e5-44ca-a76f-394389689b26,0.993407905,False,True,False
cd74fdc2-6b64-4492-bda2-5923ccd0032f,3a0b2eed-ced6-4718-997d-96af1e44baa4,0.989975154,True,True,False
bb675ae6-d9e7-4a3a-8055-7e8f9506a9cf,4fee5b9f-07de-4074-a2d1-243f14d1501b,0.995127678,False,True,False
7a12e236-456d-47df-a3eb-92cb50638979,b7cd5eb7-4fec-49bd-a5d7-5b28a1007b19,0.992166042,False,True,False
71166268-aef4-4b1f-b7ea-4433f172ff5d,dfedc544-ea78-4209-8e95-a1079817821c,0.999365270,False,True,False
0d46fb43-6939-4cfd-8e71-8954b554ce8a,26ca80ae-513b-4001-9bdb-2701a12afd47,0.990575135,True,True,False
2b26b75f-80cc-4e01-ab54-81f220f87950,b7cd5eb7-4fec-49bd-a5d7-5b28a1007b19,0.994774342,False,True,False
26ca80ae-513b-4001-9bdb-2701a12afd47,048b7428-e472-4c98-9349-650f59550d49,0.996106029,True,True,False
9158f424-d7d7-4bdc-959e-94dce2fb14c1,85fb81cc-18ff-464a-8ee1-ec11e4463cef,0.997033000,False,True,False
e717a09f-c2ea-4a8d-a8d4-0434af2a1c15,8f81afa7-37e0-48c7-838f-916e5ccecde3,0.994114876,False,True,False
57d6beec-5c31-40c0-b6ca-f6bcf486cf68,737fd1e6-2dd8-413f-8905-1bb13654a9d4,0.992670059,False,True,False
63bdfcdc-8fbd-4cc8-ad76-ce719910b2d3,781deea2-ece5-4261-b8cd-daf169e4a0cc,0.998477101,False,True,False
a1c409fd-2a01-49ec-b9fe-59494b155645,69520edb-9808-4856-befc-1e8c6d7d2d81,0.992109299,True,True,False
507bcd3d-cf94-4eff-a4b6-1b05243d4d92,781deea2-ece5-4261-b8cd-daf169e4a0cc,0.994040012,False,True,False
a8a44194-36d6-446d-87f5-b2668c562c54,f40158bc-434a-45d6-8464-543e0fe30232,0.991572559,True,True,False
85f595ce-f51e-4013-881f-69776b71e161,57d6beec-5c31-40c0-b6ca-f6bcf486cf68,0.991830349,True,True,False
ff4d00bc-6461-4b8e-a0a3-59e45ee3ac76,737fd1e6-2dd8-413f-8905-1bb13654a9d4,0.985788286,False,True,False
f1ebf2b8-38bf-492a-94f4-9e58a038e3f4,5d82e0b6-96d0-48cb-b790-1e9b0fe73b82,0.973394930,False,True,False
739f9064-118f-4090-bc31-11a18eee1648,ff4d00bc-6461-4b8e-a0a3-59e45ee3ac76,0.985720992,True,True,False
69520edb-9808-4856-befc-1e8c6d7d2d81,f40158bc-434a-45d6-8464-543e0fe30232,0.992838860,True,True,False
f40158bc-434a-45d6-8464-543e0fe30232,d2f08a64-112a-41e3-8866-9a05aa9bf84d,0.993735015,False,True,False
8de1ca47-e001-48c3-a353-a521c56a3c95,48275430-431e-49d2-a494-58f97d156607,0.996769726,False,True,True
a6b29f53-febf-479f-993d-ec0a9507a236,2b07a26c-1b8b-4de8-bdba-61a269226fe9,0.999743581,False,True,True
c6cca030-603c-4b4b-a7cd-be4b7e0789e5,3d1c10bf-4dbb-4a3d-a3a7-91253b059f52,0.998512268,False,True,False
0f0cfb53-b6ab-457f-995f-77079e413261,91a18387-80d7-41e9-a9d6-a52594117f15,0.997196734,True,True,True
91a18387-80d7-41e9-a9d6-a52594117f15,0f0cfb53-b6ab-457f-995f-77079e413261,0.997196734,True,True,True
963bea28-f89e-4ba2-b63c-66e8e84e7961,0f0cfb53-b6ab-457f-995f-77079e413261,0.997196734,True,True,True
99407734-5ed9-4db0-b8f6-84cc622fdee1,aedbb437-0ce1-4316-badd-804f0b8b86f5,0.999008000,True,True,True
94390f12-71af-4b79-ae6c-a865b8942725,7726ac5a-29d6-446a-be5a-df4a3ab672c2,1.000979185,True,True,True
86e9b406-de51-45f3-8be5-e4a0040c270f,dc997ee7-1816-4ab1-ac50-ec16fece4c9a,1.001726031,False,True,True
f83debdc-f2af-44e2-a444-f741607b0499,3c3add3f-bfd8-497c-85dc-6374a52983dd,0.998271406,False,True,False
b513544b-c5bb-42a7-a057-401b9a524ee3,d3a6523f-f77b-413c-9634-7c8301646ecd,0.995795369,False,True,False
32e8c01d-ab12-406f-a017-555a44b0d759,e0f5f45c-43d9-44a8-9c4c-af583e035bbc,0.998456120,False,True,False
2a2474c9-8435-4ae3-9e3c-0867d25309ae,aedbb437-0ce1-4316-badd-804f0b8b86f5,0.999008000,True,True,True
f8e908ba-82c4-4060-a056-adb80f7097a6,e853a237-2587-480a-9ce3-c0f5b4f3ba5a,1.000222921,True,True,True
e5bc82d2-a79e-4886-8c56-026f663c6945,aedbb437-0ce1-4316-badd-804f0b8b86f5,0.999008000,True,True,True
9e62edc9-9f36-47d4-aee7-9e552607d4b3,13c7c6ad-a1fa-4085-b5e0-465c23a88324,0.994297028,False,True,False
17bdcbda-7719-47fd-93f6-f44f03f03dcc,9776f3af-7844-4a44-96df-3363e8ffbf69,0.997993469,False,True,True
ad1213b6-958f-48e1-84c2-d7fffc1bd9b5,ab13a270-a928-4b3c-a009-11e6449426fc,1.000744700,False,True,False
c55c9e6f-3d72-44b1-9a8e-e0256a27d9b1,d3a6523f-f77b-413c-9634-7c8301646ecd,1.000018239,False,True,False
28cae5f7-17cb-4a2d-9b03-f3bc2319eeb4,7726ac5a-29d6-446a-be5a-df4a3ab672c2,0.998312473,True,True,False
007a5e87-30fd-4b4f-ba08-e33a6ce19ab2,9776f3af-7844-4a44-96df-3363e8ffbf69,0.997993469,False,True,True
06df9a70-7131-4997-98f1-8dec7796e018,86e9b406-de51-45f3-8be5-e4a0040c270f,1.000915766,True,True,False
e853a237-2587-480a-9ce3-c0f5b4f3ba5a,bfe2fbdc-eea4-493c-a701-cd6b9edf45d8,1.002825499,False,True,True
954cce4d-dce7-4b71-b018-c5b14b4d4509,aedbb437-0ce1-4316-badd-804f0b8b86f5,0.999008000,True,True,True
a9917c53-9602-4a20-a42e-a898de6924f4,e0f5f45c-43d9-44a8-9c4c-af583e035bbc,1.004279137,False,True,True
b3609ad2-1f9c-4e64-9401-00e005d2c955,9776f3af-7844-4a44-96df-3363e8ffbf69,0.997993469,False,True,True
d7c6e298-40fe-43a0-9f33-b34229c97760,9776f3af-7844-4a44-96df-3363e8ffbf69,0.997993469,False,True,True
aedbb437-0ce1-4316-badd-804f0b8b86f5,d8549747-47d8-4ac2-9b04-7ae315fe44c8,0.999687314,True,True,True
852d1fd3-14eb-4f53-b71f-59dbe07c9bfd,9776f3af-7844-4a44-96df-3363e8ffbf69,0.997993469,False,True,True
16d63ac0-66a6-4e44-ba39-fbedc4df9850,bb6d7d87-a0a5-46f6-8e8b-6fe9b157fac2,0.997998953,False,True,False
7726ac5a-29d6-446a-be5a-df4a3ab672c2,a66423df-6ccb-4d43-94f1-a00b30efd8a5,1.002057195,False,True,True
d8549747-47d8-4ac2-9b04-7ae315fe44c8,aedbb437-0ce1-4316-badd-804f0b8b86f5,0.999687314,True,True,True
6f478c05-21bb-4779-97bf-21830211eea5,5963ae67-3eef-41ae-a81d-827a3d3adfa0,1.000936151,False,True,True
b3318932-8155-4a99-9596-69abac84ea44,d0fedd35-2954-4c12-b8d0-86ab973c93c9,0.994658649,True,True,False
c4f23f44-fb46-46a8-93d5-9b844bfb32a3,7dc1d051-6a55-4d8b-8482-430dd4f8b991,1.001523256,True,True,False
1c8541a5-a621-49f5-8c66-ecb61546cf06,fea02c18-94e3-42bc-96ce-8e8acc3d5f1e,0.996693730,True,True,True
df39ce2a-ad19-4132-853d-8e6a059c1151,83c5fa80-5ef1-46d4-b6b2-ecb1a2351705,1.002554417,False,True,True
fea02c18-94e3-42bc-96ce-8e8acc3d5f1e,1c8541a5-a621-49f5-8c66-ecb61546cf06,0.996693730,True,True,True
9bd2eb5b-ac0d-41f1-8a33-9036eb57d5b7,83c5fa80-5ef1-46d4-b6b2-ecb1a2351705,1.002554417,False,True,True
e2379fbe-02f9-4291-a3bd-ca07b6604449,1c8541a5-a621-49f5-8c66-ecb61546cf06,0.996693730,True,True,True
e268f5d6-e1a3-4314-93d1-66f3c3b568b9,dd06aa0d-f4c2-4082-9d71-814fe98b5666,1.000208378,True,True,True
43c2cc3b-18aa-4b2c-8aef-f95ffcc2d0a4,49e901b8-42ce-467f-ba78-4f802a9e224e,0.996291876,True,True,False
89361758-dc84-45a3-9bc2-a266cbaffa4f,83c5fa80-5ef1-46d4-b6b2-ecb1a2351705,1.002554417,False,True,True
d0fedd35-2954-4c12-b8d0-86ab973c93c9,c4f23f44-fb46-46a8-93d5-9b844bfb32a3,0.996234894,True,True,False
14119f4f-5d5e-4069-aca7-44a9278f97d4,83c5fa80-5ef1-46d4-b6b2-ecb1a2351705,1.002554417,False,True,True
49e901b8-42ce-467f-ba78-4f802a9e224e,43c2cc3b-18aa-4b2c-8aef-f95ffcc2d0a4,0.996291876,True,True,False
7dc1d051-6a55-4d8b-8482-430dd4f8b991,c4f23f44-fb46-46a8-93d5-9b844bfb32a3,1.001523256,True,True,False
35178970-518a-46f1-9928-9471335b7c54,716ce154-f598-4e25-8e4a-9405d5d01e71,0.996418715,True,True,False
716ce154-f598-4e25-8e4a-9405d5d01e71,5963ae67-3eef-41ae-a81d-827a3d3adfa0,0.999273777,False,True,False
dd06aa0d-f4c2-4082-9d71-814fe98b5666,e268f5d6-e1a3-4314-93d1-66f3c3b568b9,1.000208378,True,True,True
8d4613fd-b243-4501-af78-1b035aa56f68,c9f8e216-192c-498e-83cf-423912b55ee8,1.000218153,False,True,False
b812e974-9025-461d-8b14-e3f2f84650fc,83c5fa80-5ef1-46d4-b6b2-ecb1a2351705,1.002554417,False,True,True
d43ad131-700a-41bd-9dc1-9d17bbe76956,83c5fa80-5ef1-46d4-b6b2-ecb1a2351705,1.002554417,False,True,True
74bc644b-ec28-44dc-b743-0a80226093c8,da06ac3b-448d-48d8-943d-5efab04d603e,1.001374841,False,True,True
06d54b09-d8bb-43e9-8fb0-b799ec564863,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
cd118f76-8e5b-4437-8a01-c10f260265a0,25b787a6-3eaa-45ce-9109-fbe2b51af7d0,1.000784516,True,True,True
97158987-c6d1-4574-944c-bffa264f19c1,f7fcf90b-5829-498b-b642-1b0a620e2e29,0.997100115,False,True,False
30384991-c24d-4aa7-a5f5-e98a6cd191d3,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
b06fd697-4eb2-454c-b7d8-2023afa2c58f,cf636e18-2b07-42a7-a8ff-f0e9b7b50b8b,0.998312235,True,True,False
2c7033d5-7d5a-4f34-9a33-d649fbff591e,97158987-c6d1-4574-944c-bffa264f19c1,0.989709437,True,True,False
129f9929-9acc-478d-883f-c10466157909,6a8230d4-69da-4f0f-810e-9ca9d9004b0d,1.000506639,True,True,True
7f64f169-4b82-4ccc-b83d-97198c1caaa9,b76c7825-4891-4107-b6dd-1ea18b0c0972,0.997637987,False,True,False
12e8b909-499a-4371-af00-f33e37ecb88c,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
836ba4e7-7aae-4293-8a65-740b96722c7d,97158987-c6d1-4574-944c-bffa264f19c1,0.992488384,True,True,False
8dd7e88f-17c8-4508-a2f2-f3fe5af85b6c,b06fd697-4eb2-454c-b7d8-2023afa2c58f,0.998025358,True,True,False
b3e17d7c-a7de-4696-aa37-ca1acbfa651d,b06fd697-4eb2-454c-b7d8-2023afa2c58f,0.993041873,True,True,False
9597a200-7695-4d7f-bfb8-68ac38df5395,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
25b787a6-3eaa-45ce-9109-fbe2b51af7d0,5ff4bc89-85d5-48be-9a93-ac56aa92096f,1.000784516,False,True,True
ff471bf9-85a8-45d1-9c86-22962fdfc01e,a245ebed-56ba-4532-909c-c9b797005ab1,1.000500083,True,True,False
a245ebed-56ba-4532-909c-c9b797005ab1,93ec6d8b-a9ae-47a3-b72f-2bdc1253312a,1.007078290,True,True,True
3259b1d8-fde1-4ff3-ad82-290f831964d8,165135c0-2fe4-44b6-abb8-b9c31d2bf2cf,1.004188061,True,True,True
99b79f30-7d51-4d4d-a402-530cbe941e52,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
8325e69e-868a-41ab-a8ba-e8c1eac27c5d,48b9b77e-4b9b-47c1-99e6-41ebf5eda5f6,0.989829779,False,True,False
3c3affbf-0a57-4e3c-a583-345cab840a9c,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
38ec1020-5921-477e-b6d1-ecb96b4e9e95,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
93ec6d8b-a9ae-47a3-b72f-2bdc1253312a,a245ebed-56ba-4532-909c-c9b797005ab1,1.007078290,True,True,True
0ee2ae68-8e64-431b-83d7-9a5adc6b9a2b,25b787a6-3eaa-45ce-9109-fbe2b51af7d0,1.000784516,True,True,True
3c7de0e8-ed94-48e5-ac27-98e1c3eb5bc3,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
cf636e18-2b07-42a7-a8ff-f0e9b7b50b8b,b06fd697-4eb2-454c-b7d8-2023afa2c58f,0.998312235,True,True,False
165135c0-2fe4-44b6-abb8-b9c31d2bf2cf,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.004188061,True,True,True
fa793c83-2173-44ed-8dd7-1a904461c37b,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
c7e60f7c-618c-489f-be06-ae069e88688c,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002400398,True,True,True
85d0149f-66d2-40ed-90cf-9a800a625cfd,3259b1d8-fde1-4ff3-ad82-290f831964d8,1.002352238,True,True,False
6a8230d4-69da-4f0f-810e-9ca9d9004b0d,129f9929-9acc-478d-883f-c10466157909,1.000506639,True,True,True
12592578-60b6-49c7-923d-74b4a18d4704,e8404dd4-7722-4da0-8a66-1d54455a30f5,0.991748631,True,True,False
f41811ec-7242-4370-ab68-a747c38b5155,f43472c8-66e2-4b78-be56-9116bc1fcf56,0.985825002,True,True,False
1e45abb8-8c01-45d0-a635-645f97ee262e,8b092328-e7c4-429c-a1df-5e56c611b933,0.999135196,False,True,False
d8c30df5-b258-4e2f-b838-aa3a71ee602c,502465fb-fed8-4164-ba6f-93b4111f7020,0.993854940,False,True,False
2b38ee0c-692b-459b-8d53-bc33339c2549,90f7de68-59a8-49c6-813c-0967875a3476,0.995231509,True,True,False
8a4d82d6-669e-4130-9e19-b4c3f40dcd08,0ede6b9c-465f-451f-b8b7-0c2f69467fd2,0.997241855,True,True,False
a1d9afe6-1944-4250-9c88-5f4df4f26bc7,90f7de68-59a8-49c6-813c-0967875a3476,0.992264450,True,True,False
e8404dd4-7722-4da0-8a66-1d54455a30f5,90f7de68-59a8-49c6-813c-0967875a3476,0.998046100,True,True,False
f43472c8-66e2-4b78-be56-9116bc1fcf56,0ede6b9c-465f-451f-b8b7-0c2f69467fd2,0.987087131,True,True,False
90f7de68-59a8-49c6-813c-0967875a3476,50c95cb9-04f1-42d6-85ba-3f10e3d19211,1.000290990,False,True,False
4a82a0cf-13d8-4b7c-a7d9-457c9c285273,1e45abb8-8c01-45d0-a635-645f97ee262e,0.990327954,True,True,False
cc37f936-e0a6-433a-8572-8190352b4ad0,1e45abb8-8c01-45d0-a635-645f97ee262e,0.997565031,True,True,False
c8111761-ac73-424a-8378-b9ac07957006,e610d788-f81e-411b-97cc-f7f1746c06a2,0.997279167,False,True,False
0ede6b9c-465f-451f-b8b7-0c2f69467fd2,8a4d82d6-669e-4130-9e19-b4c3f40dcd08,0.997241855,True,True,False
04be5fef-01e5-4fa2-9b17-e6fb00dacb0c,8b092328-e7c4-429c-a1df-5e56c611b933,0.994873047,False,True,False
daa9ab8b-8c72-40a5-9b1e-68e80659ece6,cbb3601d-7cc5-4356-ac3e-5269904a3f35,0.990701675,False,True,False
72b351c8-def2-493a-8a07-6a3b98848850,93fd7d09-5964-4eca-9233-547e1f70bea6,0.981691480,False,True,False
8496045e-02f2-43a4-a6c5-b78521282811,ed688b6d-7953-42b3-a4f2-bf67f4bdbef7,0.987250805,False,True,False
9046d9a6-6712-4ab2-b741-0c47203bf163,fbc87b93-b222-434d-a4e4-2fed8d35a934,0.993954659,False,True,False
99b58b90-071e-4e45-bfc3-c550e45af3a5,a7678f48-3fc2-405d-8bea-58ebe34650a2,0.997772753,False,True,False
ea3b121b-a517-4595-a5a3-33303f65ed91,26f15cff-709b-44da-90c1-939e6aec4628,0.997241378,False,True,False
3d587a51-d3cc-466e-916a-bab82aa2600e,f851ad87-fbb3-48c7-b88c-18d5afef1237,1.000441909,False,True,False
d71de3a6-a636-49fd-b189-bdfc54f37318,1379193f-e173-40c0-a211-77f3f738da68,0.995218098,False,True,False
33834ad6-0db0-46ea-9fd8-d8506c8ddd35,7b93456a-327a-4b35-add1-b01be32c1058,0.996288955,True,True,False
7b93456a-327a-4b35-add1-b01be32c1058,a7678f48-3fc2-405d-8bea-58ebe34650a2,0.997946382,False,True,False
bb55e7f8-f829-4c7e-8639-6e1be11898d7,d71de3a6-a636-49fd-b189-bdfc54f37318,0.991266251,True,True,False
e792fe39-8631-4575-9828-7a017eb99b8e,7f9ebc09-c7a9-4d31-98b9-5cc3d1ccd253,0.998065829,True,True,False
91838127-6927-4dcd-8159-3c2a8c2ae737,7dfb614d-cb81-4ed9-a329-f92f53d76b39,0.993832946,False,True,False
8e9c4abf-5757-4af3-94e3-dfecbfec9e32,048f21ec-b383-4533-b345-71040d102f59,0.993283033,True,True,False
01171f4f-a530-48c3-830e-635f3b438d53,9d843184-9af2-45d8-85f5-23aff89efedd,0.999689102,False,True,False
c794fe45-51ee-4688-804d-67f1b74960eb,617774c2-fa49-4faa-b6bf-edbbc5aaae2f,0.995976925,False,True,False
2689392f-4c4c-4489-b7db-4ad7fce2a83c,2ac258ee-8c76-4f97-99b8-61b4345f9072,0.991331339,True,True,False
2ac258ee-8c76-4f97-99b8-61b4345f9072,7b93456a-327a-4b35-add1-b01be32c1058,0.995583832,True,True,False
e81a1d01-0e4a-4461-af68-12353a955f09,048f21ec-b383-4533-b345-71040d102f59,0.997327089,True,True,False
96e419d3-0765-4a9f-8b03-734f39ea9d4d,3d587a51-d3cc-466e-916a-bab82aa2600e,0.995335281,True,True,False
7f9ebc09-c7a9-4d31-98b9-5cc3d1ccd253,e792fe39-8631-4575-9828-7a017eb99b8e,0.998065829,True,True,False
2821f9f9-7879-40cb-ab6d-94e49915d1b3,9d843184-9af2-45d8-85f5-23aff89efedd,0.997122228,False,True,False
9f4bf991-f4fa-4752-bb73-365a38e93aca,9d843184-9af2-45d8-85f5-23aff89efedd,0.996548057,False,True,False
bb4c7d89-8000-4cc4-99d1-a7673ae70073,26f15cff-709b-44da-90c1-939e6aec4628,0.997904778,False,True,False
93a8362b-4a55-44c5-b43a-f176b43c74a2,ea3b121b-a517-4595-a5a3-33303f65ed91,0.996633232,True,True,False
feb9881c-bdbe-4e29-b2ba-a03f07d15202,7e833287-fbce-453c-8ac5-03a57d5966d2,0.997208059,False,True,False
048f21ec-b383-4533-b345-71040d102f59,e81a1d01-0e4a-4461-af68-12353a955f09,0.997327089,True,True,False
70f540e3-e280-460f-8445-ed51ba80dd87,bb4c7d89-8000-4cc4-99d1-a7673ae70073,0.992345989,True,True,False
e6fb53aa-9df6-436f-bca0-05caa2c51108,0486e42c-ad6d-49a1-bd3f-f2ebb4f3376a,0.975324512,False,True,False
d833c9a4-9a03-43c2-96e5-0702693791a1,048b7428-e472-4c98-9349-650f59550d49,0.977376997,False,True,False
e5bd4ed9-1851-4b65-9384-d7040cf4f49b,8fb312e3-3579-42a9-aaa6-e777d055ced9,0.997829974,True,True,False
b7cc2a3b-c146-4dd8-9c0b-64fc80756022,5ddc2550-af26-4415-8f52-271db78f0164,0.988864362,False,True,False
5931acdc-1f09-4664-9259-66f5c8655df8,27f6faca-de01-4dfd-b20d-b691fa92c3a5,0.992022276,False,True,False
3fd40e2e-2ff5-49fa-976f-44eeac95d0cd,b4fc1dc0-fb54-4713-9d2b-b585da850c4d,0.998431981,True,True,False
dfedc544-ea78-4209-8e95-a1079817821c,71166268-aef4-4b1f-b7ea-4433f172ff5d,0.999365270,False,True,False
8fb312e3-3579-42a9-aaa6-e777d055ced9,e5bd4ed9-1851-4b65-9384-d7040cf4f49b,0.997829974,True,True,False
b4fc1dc0-fb54-4713-9d2b-b585da850c4d,3fd40e2e-2ff5-49fa-976f-44eeac95d0cd,0.998431981,True,True,False
7655b2cc-9d7d-4fe1-9d2a-71ce3d40a2c9,db613404-fa1b-4b53-a9bc-b5d73581b93b,0.997182250,False,True,False
af5b04b4-b822-4932-b6dd-e6f62330f92c,bb675ae6-d9e7-4a3a-8055-7e8f9506a9cf,0.989332795,False,True,False
4fee5b9f-07de-4074-a2d1-243f14d1501b,bb675ae6-d9e7-4a3a-8055-7e8f9506a9cf,0.995127678,False,True,False
a28fcea7-c928-4726-a1d6-08813ca38c21,c4c2ae47-384b-475c-aee4-479f33a59739,0.994765639,True,True,False
b7cd5eb7-4fec-49bd-a5d7-5b28a1007b19,92afb553-3cc7-4c15-bfc4-0cf17e2b62c9,0.996983588,False,True,False
5e38b26c-9e62-4245-93f8-c9d74ee4cb5d,b7cd5eb7-4fec-49bd-a5d7-5b28a1007b19,0.993870735,True,True,False
3838461c-1afb-43c9-b652-a45854bcb338,23f75a21-a02f-4e74-afc2-407c109e63e4,0.986398399,False,True,False
7c214df9-cb1d-4856-bf10-7a4964aa4e66,5931acdc-1f09-4664-9259-66f5c8655df8,0.985453606,True,True,False
7499722c-7656-4f07-8de1-dc0e24c05e2d,5ddc2550-af26-4415-8f52-271db78f0164,0.987730742,False,True,False
c4c2ae47-384b-475c-aee4-479f33a59739,a28fcea7-c928-4726-a1d6-08813ca38c21,0.994765639,True,True,False
a4702a88-77e5-44ca-a76f-394389689b26,bafad1b6-72d6-4dc2-835d-7c6b73d2d131,0.993407905,False,True,False
6bee6f19-bc04-4c96-a0ab-53b13c53a971,8f81afa7-37e0-48c7-838f-916e5ccecde3,0.990209043,False,True,False
f980c97f-5422-48be-aa41-2e191be8475c,d2f08a64-112a-41e3-8866-9a05aa9bf84d,0.993130744,True,True,False
6eb725b2-f32f-458b-9299-3272c8d10e03,85f595ce-f51e-4013-881f-69776b71e161,0.989740014,False,True,False
61283c33-f100-4cba-ae14-a69f5a1416f0,e47169b1-e1d0-42c3-815c-b5d372637388,0.989162564,False,True,False
85fb81cc-18ff-464a-8ee1-ec11e4463cef,9158f424-d7d7-4bdc-959e-94dce2fb14c1,0.997033000,False,True,False
d3ca7a56-d850-45f8-a7ee-58f93b68b9f8,853e2da7-5a8a-477a-841a-b9d94e1d1f0a,0.993389010,True,True,False
e00c975e-faa6-4efa-b6d3-955b31c9d658,e717a09f-c2ea-4a8d-a8d4-0434af2a1c15,0.984314680,False,True,False
f6744f4d-92fc-455f-bef2-df8b2c83acbe,ccb5b02e-38f1-47e2-84e4-13c3269f7709,0.999448180,False,True,False
d83b5212-0634-4b37-985a-5f804231222c,e7abbc8a-bed9-487e-9de2-9d4130092b44,0.992088139,False,True,False
737fd1e6-2dd8-413f-8905-1bb13654a9d4,57d6beec-5c31-40c0-b6ca-f6bcf486cf68,0.992670059,False,True,False
b9e63c83-a880-4472-9ada-7f92e5a99cf4,8f81afa7-37e0-48c7-838f-916e5ccecde3,0.991230369,False,True,False
6baab7d1-9230-443b-a180-e9acd89606fc,f40158bc-434a-45d6-8464-543e0fe30232,0.990633607,False,True,False
781deea2-ece5-4261-b8cd-daf169e4a0cc,63bdfcdc-8fbd-4cc8-ad76-ce719910b2d3,0.998477101,False,True,False
