view,sample_index,candidate_id,nearest_sample_index,nearest_candidate_id,nearest_cosine,same_problem,same_corpus,same_normalized_rtl,same_canonical_netlist,same_motif_signature,same_style_cluster
canonical_rtl,372,c42ebdf3-3e3a-4ed7-9d0c-dbe9fa082c9d,371,94c56e7c-3a6d-45ab-b747-0d4b80f32bf2,0.977178156,True,True,False,False,False,True
canonical_rtl,373,2e335efd-1f59-449d-b2ec-81f611754ef7,375,75c9cf4a-e9e3-46f1-b357-f3e4e55d9c69,1.000000119,True,True,True,True,True,True
canonical_rtl,374,7463ade9-af09-4c37-a7f8-7eb08daa5fff,38,161e2725-94cf-4234-b04f-7e6123f357e1,0.931962788,False,False,False,False,False,True
canonical_rtl,375,75c9cf4a-e9e3-46f1-b357-f3e4e55d9c69,373,2e335efd-1f59-449d-b2ec-81f611754ef7,1.000000119,True,True,True,True,True,True
canonical_rtl,376,1f063747-d780-4d57-b962-8d6a9158ed38,377,8ae0d044-4605-4f1e-98fa-f918e149c864,0.976685882,True,True,False,False,False,True
canonical_rtl,377,8ae0d044-4605-4f1e-98fa-f918e149c864,43,54349204-3ffd-4b73-835c-830081890322,0.992516339,False,False,False,False,False,True
canonical_rtl,378,cec93845-a86a-4c1a-9756-419c8634ed56,43,54349204-3ffd-4b73-835c-830081890322,0.987186253,False,False,False,False,False,True
canonical_rtl,379,a9eaeaf6-38d8-405d-9d5d-02026ed4cac6,380,df156ced-aceb-46c7-a860-ab8c709da7f9,0.974365056,True,True,False,False,False,True
canonical_rtl,380,df156ced-aceb-46c7-a860-ab8c709da7f9,43,54349204-3ffd-4b73-835c-830081890322,0.978981733,False,False,False,False,False,True
canonical_rtl,381,b0667602-f6d9-4494-882f-b9140313c1c8,379,a9eaeaf6-38d8-405d-9d5d-02026ed4cac6,0.860410452,True,True,False,False,False,True
canonical_rtl,382,0bac7ee1-48e1-4d04-910d-ed1dcf6e2f92,384,376b4eaf-73e1-46b4-a132-7345ab1e82ae,1.000000119,True,True,False,True,True,True
canonical_rtl,383,1ee537dc-c54e-45df-8e4e-dff20cea4b9b,385,463977e0-4ad3-4867-9738-cb4b914351ab,0.994690299,True,True,False,True,True,True
canonical_rtl,384,376b4eaf-73e1-46b4-a132-7345ab1e82ae,382,0bac7ee1-48e1-4d04-910d-ed1dcf6e2f92,1.000000119,True,True,False,True,True,True
canonical_rtl,385,463977e0-4ad3-4867-9738-cb4b914351ab,383,1ee537dc-c54e-45df-8e4e-dff20cea4b9b,0.994690299,True,True,False,True,True,True
canonical_rtl,386,4a656fa3-d607-4d28-ab6b-af3aa0c29b40,57,59d46079-0f78-4b4c-8067-740e64cd8f3c,0.993557930,False,False,False,False,False,True
canonical_rtl,387,7cc84138-aadd-423c-8422-c77c97962ce6,383,1ee537dc-c54e-45df-8e4e-dff20cea4b9b,0.994634688,True,True,False,True,True,True
canonical_rtl,388,fed6d0f3-3ef6-47e0-a342-22a9ad45398e,389,4adc5227-a4df-4052-9c9f-063611259d9e,0.994943321,True,True,False,True,True,True
canonical_rtl,389,4adc5227-a4df-4052-9c9f-063611259d9e,390,21ba3518-b2fc-47b8-b6dd-df195d0b490e,1.000000000,True,True,False,True,True,True
canonical_rtl,390,21ba3518-b2fc-47b8-b6dd-df195d0b490e,389,4adc5227-a4df-4052-9c9f-063611259d9e,1.000000000,True,True,False,True,True,True
canonical_rtl,391,3c5686f5-749a-4901-b4ec-72efb2aa5fc6,389,4adc5227-a4df-4052-9c9f-063611259d9e,1.000000000,True,True,False,True,True,True
canonical_rtl,392,cc8b68d3-5b5b-400d-b482-cee83d90696d,389,4adc5227-a4df-4052-9c9f-063611259d9e,1.000000000,True,True,False,True,True,True
canonical_rtl,393,58a35649-ac42-4a0b-a328-be934f40b977,389,4adc5227-a4df-4052-9c9f-063611259d9e,1.000000000,True,True,False,True,True,True
canonical_rtl,394,06ab6d30-6bea-4eea-b8eb-cd5b47d2321c,398,40f42105-4d95-493f-b0ed-49a3853efbbf,0.999836206,True,True,False,True,True,True
canonical_rtl,395,1686a220-fff6-4a93-8ba6-65c31fa429a5,80,d496379b-07d3-45b4-ad79-c667e1573cda,0.970294118,False,False,False,False,False,True
canonical_rtl,396,1a5c44ae-fbaa-4659-a358-09857cd1d165,78,2559ad20-401c-41d9-b26c-089f99532092,0.996391535,False,False,False,False,False,True
canonical_rtl,397,3a7e75fb-ace9-4f2f-8ad7-13032c745d2b,80,d496379b-07d3-45b4-ad79-c667e1573cda,0.929565251,False,False,False,False,False,True
canonical_rtl,398,40f42105-4d95-493f-b0ed-49a3853efbbf,394,06ab6d30-6bea-4eea-b8eb-cd5b47d2321c,0.999836206,True,True,False,True,True,True
canonical_rtl,399,60983138-8eb1-4078-887f-dd3d4e7a0587,654,743f74d5-524d-44f0-83d9-a48ed9bc0ad5,0.920247614,False,False,False,False,False,True
canonical_rtl,400,131ba09c-6516-4c57-a143-d73e43da8741,402,2afa5b1a-e6d8-415f-b70a-3f256d34f3b1,0.962112606,True,True,False,False,True,True
canonical_rtl,401,1371c40d-9b16-4e29-a8a6-c967ccbec5f5,403,76e7fa3a-cbe5-4dc5-ae4b-2b58511d4e40,0.999999702,True,True,False,True,True,True
canonical_rtl,402,2afa5b1a-e6d8-415f-b70a-3f256d34f3b1,404,7cb76571-39cc-4e24-b5f6-daae17a1674f,1.000000119,True,True,False,True,True,True
canonical_rtl,403,76e7fa3a-cbe5-4dc5-ae4b-2b58511d4e40,401,1371c40d-9b16-4e29-a8a6-c967ccbec5f5,0.999999702,True,True,False,True,True,True
canonical_rtl,404,7cb76571-39cc-4e24-b5f6-daae17a1674f,402,2afa5b1a-e6d8-415f-b70a-3f256d34f3b1,1.000000119,True,True,False,True,True,True
canonical_rtl,405,8a9de1ab-4eaf-44df-b483-721c6803ae45,401,1371c40d-9b16-4e29-a8a6-c967ccbec5f5,0.999999702,True,True,False,True,True,True
canonical_rtl,406,134448a5-56e3-46fd-b09f-9d840e4feb0b,407,1ccc4b35-9e5d-4757-ac2d-c2f3374b8b44,0.997594953,True,True,False,True,True,True
canonical_rtl,407,1ccc4b35-9e5d-4757-ac2d-c2f3374b8b44,411,9071058d-2886-4645-9832-37de85cc90fb,0.999999940,True,True,False,True,True,True
canonical_rtl,408,1ccd0175-8375-4fd5-a0c8-a4a0cb72f596,410,6ce61e87-c336-401b-b37d-5051d5c31237,1.000000119,True,True,False,True,True,True
canonical_rtl,409,4467b122-d0bd-47e2-adad-6ce5bf5585a8,94,477bcf19-4729-4c7f-87f0-d8c566b9b4ab,1.000000000,False,False,False,False,False,True
canonical_rtl,410,6ce61e87-c336-401b-b37d-5051d5c31237,408,1ccd0175-8375-4fd5-a0c8-a4a0cb72f596,1.000000119,True,True,False,True,True,True
canonical_rtl,411,9071058d-2886-4645-9832-37de85cc90fb,407,1ccc4b35-9e5d-4757-ac2d-c2f3374b8b44,0.999999940,True,True,False,True,True,True
canonical_rtl,412,36d85c87-34c9-4605-9d5c-ddb02f78b0a0,413,54c4e97b-9070-406b-b4c2-fe57939a463d,1.000000119,True,True,False,True,True,True
canonical_rtl,413,54c4e97b-9070-406b-b4c2-fe57939a463d,412,36d85c87-34c9-4605-9d5c-ddb02f78b0a0,1.000000119,True,True,False,True,True,True
canonical_rtl,414,6760d2b4-a115-4efd-bf28-60887a959c10,412,36d85c87-34c9-4605-9d5c-ddb02f78b0a0,0.992410660,True,True,False,True,True,True
canonical_rtl,415,6e176d8d-5158-4637-bc24-ef55f6d4a929,416,81ee1404-3e77-403e-8238-89d19f062965,0.995056093,True,True,False,True,True,True
canonical_rtl,416,81ee1404-3e77-403e-8238-89d19f062965,415,6e176d8d-5158-4637-bc24-ef55f6d4a929,0.995056093,True,True,False,True,True,True
canonical_rtl,417,82619c6b-aabd-4cc4-9630-fe9f74730091,412,36d85c87-34c9-4605-9d5c-ddb02f78b0a0,1.000000119,True,True,False,True,True,True
canonical_rtl,418,3a2c7efa-8363-4a52-a1c6-136eb2455017,420,d99fe426-9806-43d1-9617-9607ceb5de54,0.939254582,True,True,False,True,True,True
canonical_rtl,419,bae871c6-6bda-448c-827e-9a659b0465e8,422,6500daaf-e1d7-43bd-99db-d4590f111113,0.984434664,True,True,False,False,False,True
canonical_rtl,420,d99fe426-9806-43d1-9617-9607ceb5de54,422,6500daaf-e1d7-43bd-99db-d4590f111113,0.988006711,True,True,False,False,True,True
canonical_rtl,421,70de4cc2-9661-4cf7-b536-74d7ae15f69d,422,6500daaf-e1d7-43bd-99db-d4590f111113,0.983392417,True,True,False,False,True,True
canonical_rtl,422,6500daaf-e1d7-43bd-99db-d4590f111113,420,d99fe426-9806-43d1-9617-9607ceb5de54,0.988006711,True,True,False,False,True,True
canonical_rtl,423,fed9ef5b-dc92-4cd9-9d2f-711a9254fc37,419,bae871c6-6bda-448c-827e-9a659b0465e8,0.983782411,True,True,False,False,True,True
canonical_rtl,424,bc4b39eb-64f3-47bb-ac7d-b29c6fa45050,425,d64f8c43-fa41-4fd1-844a-77346d22e5f0,0.990028620,True,True,False,False,False,True
canonical_rtl,425,d64f8c43-fa41-4fd1-844a-77346d22e5f0,426,07540289-edb6-4d6f-805b-65ef46743dc1,1.000000238,True,True,False,True,True,True
canonical_rtl,426,07540289-edb6-4d6f-805b-65ef46743dc1,425,d64f8c43-fa41-4fd1-844a-77346d22e5f0,1.000000238,True,True,False,True,True,True
canonical_rtl,427,5e40bc7e-09d9-49d1-8205-d469c6eeb109,429,b37521b6-cb1d-4eb9-a8ad-8dca39cb59da,0.994866312,True,True,False,True,True,True
canonical_rtl,428,cedd4277-590c-4546-8e8c-278d790da325,429,b37521b6-cb1d-4eb9-a8ad-8dca39cb59da,0.993647933,True,True,False,True,True,True
canonical_rtl,429,b37521b6-cb1d-4eb9-a8ad-8dca39cb59da,427,5e40bc7e-09d9-49d1-8205-d469c6eeb109,0.994866312,True,True,False,True,True,True
canonical_rtl,430,07c91f5d-f806-45c9-a040-53336bf69f91,431,bce41acf-3eb7-46b6-bf36-e50f0bde8089,0.995887637,True,True,False,False,False,True
canonical_rtl,431,bce41acf-3eb7-46b6-bf36-e50f0bde8089,430,07c91f5d-f806-45c9-a040-53336bf69f91,0.995887637,True,True,False,False,False,True
canonical_rtl,432,605885af-bde4-463a-a33a-6b0465d9db77,435,a55286d5-1f76-4f2c-9689-65cb14ca72ba,0.993193626,True,True,False,False,False,True
canonical_rtl,433,59c0f0fd-5c6a-4751-9ea0-24ba2e53b46c,431,bce41acf-3eb7-46b6-bf36-e50f0bde8089,0.991152763,True,True,False,False,False,True
canonical_rtl,434,b34b28a5-af87-416b-bbb8-d93fcf74df74,435,a55286d5-1f76-4f2c-9689-65cb14ca72ba,0.994462609,True,True,False,False,False,True
canonical_rtl,435,a55286d5-1f76-4f2c-9689-65cb14ca72ba,434,b34b28a5-af87-416b-bbb8-d93fcf74df74,0.994462609,True,True,False,False,False,True
canonical_rtl,436,068c2067-9654-4c99-8619-323b29668578,438,103cf803-635d-4ac5-9cbc-74e06ac9190b,0.999999762,True,True,False,True,True,True
canonical_rtl,437,0a7869d2-9af5-4d30-b55a-2c83f1c5ccd9,439,25bb83b3-44db-42c0-bb88-7244db2df317,0.999756634,True,True,False,True,True,True
canonical_rtl,438,103cf803-635d-4ac5-9cbc-74e06ac9190b,436,068c2067-9654-4c99-8619-323b29668578,0.999999762,True,True,False,True,True,True
canonical_rtl,439,25bb83b3-44db-42c0-bb88-7244db2df317,437,0a7869d2-9af5-4d30-b55a-2c83f1c5ccd9,0.999756634,True,True,False,True,True,True
canonical_rtl,440,2c5cda38-a96a-4601-98be-dc4e9dd7eb4d,436,068c2067-9654-4c99-8619-323b29668578,0.994959176,True,True,False,True,True,True
canonical_rtl,441,51c6cd23-c682-49a7-b9ec-406c3661fe1c,436,068c2067-9654-4c99-8619-323b29668578,0.999999762,True,True,False,True,True,True
canonical_rtl,442,0a8181ec-50cd-4c34-ab14-165ba0664194,443,74e56ef8-5d3a-48c7-99e7-2faacddb3ab2,1.000000119,True,True,False,True,True,True
canonical_rtl,443,74e56ef8-5d3a-48c7-99e7-2faacddb3ab2,442,0a8181ec-50cd-4c34-ab14-165ba0664194,1.000000119,True,True,False,True,True,True
canonical_rtl,444,d47c8892-e089-4998-b845-5848e3116569,128,0598fa4f-3f21-4587-a2ee-638a8612f30c,0.993431985,False,False,False,False,False,True
canonical_rtl,445,532a158e-b01c-494b-9298-8d042579c15c,442,0a8181ec-50cd-4c34-ab14-165ba0664194,0.985705137,True,True,False,True,True,True
canonical_rtl,446,00a9e6a5-062d-49c1-a5d0-e8d7c77c2ff8,442,0a8181ec-50cd-4c34-ab14-165ba0664194,0.983108521,True,True,False,True,True,True
canonical_rtl,447,077c392b-e039-4463-af6e-ff0bd69da058,135,17c15460-8f44-4544-b9db-e834cd83a0b0,0.920213938,False,False,False,False,False,True
canonical_rtl,448,6910bdc6-b9fa-4f33-863f-d27206b00d64,451,a1c8fc27-1a82-494b-b4f3-63ca4e5119d4,0.997639656,True,True,False,False,True,True
canonical_rtl,449,74e036e4-e980-4d60-a709-8db519e93392,450,838da4fa-0724-4b26-88e7-e6379aadea2d,0.993865967,True,True,False,False,True,True
canonical_rtl,450,838da4fa-0724-4b26-88e7-e6379aadea2d,448,6910bdc6-b9fa-4f33-863f-d27206b00d64,0.994486272,True,True,False,False,True,True
canonical_rtl,451,a1c8fc27-1a82-494b-b4f3-63ca4e5119d4,448,6910bdc6-b9fa-4f33-863f-d27206b00d64,0.997639656,True,True,False,False,True,True
canonical_rtl,452,43c0109e-141a-4e1b-9c26-61534c900398,451,a1c8fc27-1a82-494b-b4f3-63ca4e5119d4,0.795557320,True,True,False,False,False,True
canonical_rtl,453,c0375c61-6998-4da6-b949-1783da3fd11f,451,a1c8fc27-1a82-494b-b4f3-63ca4e5119d4,0.984793246,True,True,False,False,False,True
canonical_rtl,454,4a3525f6-51d5-4320-99ca-ea7b2187b668,147,c2d85283-345a-465a-a1b5-1e7c44c9cf52,0.995003462,False,False,False,False,False,True
canonical_rtl,455,6f8ec1cd-54d4-44fa-8d4a-f5e8669206b0,456,933cf4b8-ce74-46ea-8c73-dfae7ebb948f,0.999999940,True,True,False,True,True,True
canonical_rtl,456,933cf4b8-ce74-46ea-8c73-dfae7ebb948f,455,6f8ec1cd-54d4-44fa-8d4a-f5e8669206b0,0.999999940,True,True,False,True,True,True
canonical_rtl,457,98cef41b-603d-42a9-a546-2c91cb84d037,459,abd2f63e-21c4-47e4-8040-4c9397be66f1,0.999554038,True,True,False,False,True,True
canonical_rtl,458,a9b2af75-5d02-4d10-8c43-1fbc3cab8158,455,6f8ec1cd-54d4-44fa-8d4a-f5e8669206b0,0.999999940,True,True,False,False,True,True
canonical_rtl,459,abd2f63e-21c4-47e4-8040-4c9397be66f1,457,98cef41b-603d-42a9-a546-2c91cb84d037,0.999554038,True,True,False,False,True,True
canonical_rtl,460,34d6318c-46e3-4021-a200-89d97b811377,274,0115f842-bf0b-4890-8f39-ae7d79610285,0.992902815,True,False,False,False,False,False
canonical_rtl,461,7646d997-5919-43b1-8cb4-c389f82b6f78,462,ffb3c38c-0727-47ae-924b-a19700751e86,1.000000000,True,True,False,True,True,True
canonical_rtl,462,ffb3c38c-0727-47ae-924b-a19700751e86,461,7646d997-5919-43b1-8cb4-c389f82b6f78,1.000000000,True,True,False,True,True,True
canonical_rtl,463,52b53613-6f6f-447b-a05c-d7927b316547,164,26d070f7-e6da-49cc-9aca-2c7bb093e506,0.963060617,False,False,False,False,False,True
canonical_rtl,464,41065ae1-673e-4736-9ec7-00f6d8299ffd,461,7646d997-5919-43b1-8cb4-c389f82b6f78,0.992078900,True,True,False,False,True,True
canonical_rtl,465,75702172-a523-495e-9acf-4f02b6dc9e22,466,27241675-b74f-4e06-baa6-3a28db42962a,0.995731711,True,True,False,True,True,True
canonical_rtl,466,27241675-b74f-4e06-baa6-3a28db42962a,465,75702172-a523-495e-9acf-4f02b6dc9e22,0.995731711,True,True,False,True,True,True
canonical_rtl,467,19b6e490-3c26-4c04-a761-e50851fac83d,469,ac913a09-2680-4a91-a313-e463451da877,0.985682666,True,True,False,True,True,True
canonical_rtl,468,1c015ba3-f8ce-4ee3-acf9-dcfd19043193,472,f9bcedde-ddd5-4215-a9ef-2b5548062eb0,1.000000119,True,True,False,False,True,True
canonical_rtl,469,ac913a09-2680-4a91-a313-e463451da877,467,19b6e490-3c26-4c04-a761-e50851fac83d,0.985682666,True,True,False,True,True,True
canonical_rtl,470,c714e29b-3bd6-4a9a-8f20-0814993c211f,468,1c015ba3-f8ce-4ee3-acf9-dcfd19043193,0.998525620,True,True,False,False,True,True
canonical_rtl,471,d9905819-952f-43c9-af22-fe58035545df,468,1c015ba3-f8ce-4ee3-acf9-dcfd19043193,0.955354095,True,True,False,True,True,True
canonical_rtl,472,f9bcedde-ddd5-4215-a9ef-2b5548062eb0,468,1c015ba3-f8ce-4ee3-acf9-dcfd19043193,1.000000119,True,True,False,False,True,True
canonical_rtl,473,20d20d8d-51d0-48f6-8d0e-b913729e2857,476,9c89051c-6568-4ca4-94f2-a1f68f8e26d2,0.999645829,True,True,False,True,True,True
canonical_rtl,474,34b31609-d6c1-4536-8adb-3871fd680733,182,0bc211d4-40ee-459c-9c41-bad889a56040,0.977783680,False,False,False,False,False,True
canonical_rtl,475,68a5a96b-6ee2-4781-aeec-aa6a4ee8d156,183,0bffa7d3-dc50-4d0f-982a-503e847d85ed,0.999999881,False,False,False,False,False,True
canonical_rtl,476,9c89051c-6568-4ca4-94f2-a1f68f8e26d2,473,20d20d8d-51d0-48f6-8d0e-b913729e2857,0.999645829,True,True,False,True,True,True
canonical_rtl,477,ac68ebf6-e22c-4f7e-91a2-fbc7d8bfc889,476,9c89051c-6568-4ca4-94f2-a1f68f8e26d2,0.991351366,True,True,False,True,True,False
canonical_rtl,478,b9c4d6e3-6535-4788-aeb7-b9514860ad0b,476,9c89051c-6568-4ca4-94f2-a1f68f8e26d2,0.996148825,True,True,False,True,True,True
canonical_rtl,479,1cb9f52d-5c51-41ee-a4ba-85acd4ba5caa,482,588cfe7d-1c9d-4862-8056-4b955c888900,0.999999881,True,True,True,True,True,True
canonical_rtl,480,26519b8c-4369-48b0-b3db-92b6fdef867d,481,41e77034-46ef-42c0-b921-1d278cd8ec71,1.000000358,True,True,False,True,True,True
canonical_rtl,481,41e77034-46ef-42c0-b921-1d278cd8ec71,480,26519b8c-4369-48b0-b3db-92b6fdef867d,1.000000358,True,True,False,True,True,True
canonical_rtl,482,588cfe7d-1c9d-4862-8056-4b955c888900,479,1cb9f52d-5c51-41ee-a4ba-85acd4ba5caa,0.999999881,True,True,True,True,True,True
canonical_rtl,483,055f337b-7aa6-49db-b514-2c0a39d6a8bc,479,1cb9f52d-5c51-41ee-a4ba-85acd4ba5caa,0.999999881,True,True,False,True,True,True
canonical_rtl,484,16459dc0-45bd-4464-a4d0-37f46670ee7f,479,1cb9f52d-5c51-41ee-a4ba-85acd4ba5caa,0.998417199,True,True,False,True,True,True
canonical_rtl,485,0e326ad3-b883-4b1d-8b67-09870973c5a8,195,3c013fbd-5079-442e-a11c-ecec58c9a82d,0.957099259,False,False,False,False,False,True
canonical_rtl,486,2dac3be7-9ac6-4baf-ba72-37adf37eccd2,489,9268fe18-9c85-44bc-bc0c-e98c51d627dc,0.997341752,True,True,False,False,False,True
canonical_rtl,487,306a674a-647c-46c1-a5da-819de782a8c6,488,7e605a51-c43b-46c1-8be2-bc01b93bacb9,0.986186743,True,True,False,False,False,True
canonical_rtl,488,7e605a51-c43b-46c1-8be2-bc01b93bacb9,487,306a674a-647c-46c1-a5da-819de782a8c6,0.986186743,True,True,False,False,False,True
canonical_rtl,489,9268fe18-9c85-44bc-bc0c-e98c51d627dc,486,2dac3be7-9ac6-4baf-ba72-37adf37eccd2,0.997341752,True,True,False,False,False,True
canonical_rtl,490,93221634-659c-4ab6-bdbe-2a4af978c117,486,2dac3be7-9ac6-4baf-ba72-37adf37eccd2,0.996739328,True,True,False,False,False,True
canonical_rtl,491,19615e34-192a-47d5-92a7-4d01ce3cdbe8,293,047f28af-7b97-4e0d-b390-7c143e8dd88c,1.000000000,True,False,False,True,True,False
canonical_rtl,492,2ca4b42c-4262-4526-ac9d-6ed5570e7ad0,292,02cc9246-9a68-448c-97e9-132aaab71048,0.995653629,True,False,False,True,True,False
canonical_rtl,493,3b64607f-78f7-4b09-9b2f-5334c87b9052,293,047f28af-7b97-4e0d-b390-7c143e8dd88c,1.000000000,True,False,False,True,True,False
canonical_rtl,494,6ecb23da-eb66-4a1f-801e-d87f04409663,495,ff5d4d1a-7398-4398-84cb-02b45311ed68,0.999999881,True,True,False,True,True,True
canonical_rtl,495,ff5d4d1a-7398-4398-84cb-02b45311ed68,494,6ecb23da-eb66-4a1f-801e-d87f04409663,0.999999881,True,True,False,True,True,True
canonical_rtl,496,25b4fc03-3d21-47c0-aa0d-0107ab8e9d4c,494,6ecb23da-eb66-4a1f-801e-d87f04409663,0.985216081,True,True,False,False,True,False
canonical_rtl,497,02187bd5-2afd-4bd7-9b2c-999ce47da139,500,7d6804cb-59fc-4bdb-acb4-bd146292d899,0.993554592,True,True,False,False,False,True
canonical_rtl,498,093065ed-f7a1-4722-80b9-363f05bb3a95,499,428313f1-15bf-4d80-a2ee-c51871cb7f04,0.992667854,True,True,False,True,True,True
canonical_rtl,499,428313f1-15bf-4d80-a2ee-c51871cb7f04,498,093065ed-f7a1-4722-80b9-363f05bb3a95,0.992667854,True,True,False,True,True,True
canonical_rtl,500,7d6804cb-59fc-4bdb-acb4-bd146292d899,497,02187bd5-2afd-4bd7-9b2c-999ce47da139,0.993554592,True,True,False,False,False,True
canonical_rtl,501,a1d423e9-0af6-4511-ae0c-5aa898cec150,500,7d6804cb-59fc-4bdb-acb4-bd146292d899,0.980529904,True,True,False,False,False,True
canonical_rtl,502,bcb1b151-9adf-4ddf-bed6-8aeae3659797,500,7d6804cb-59fc-4bdb-acb4-bd146292d899,0.993219554,True,True,False,False,False,True
canonical_rtl,503,6dc17e47-cc71-4f66-af6b-423a34cd50d3,248,0d67803b-bca9-42bc-bead-c629364c3c80,1.000000238,False,True,True,False,False,True
canonical_rtl,504,74e59127-64af-481b-b944-5177cb6802dc,248,0d67803b-bca9-42bc-bead-c629364c3c80,1.000000238,False,True,True,False,False,True
canonical_rtl,505,96ad9918-be44-4ae5-8672-c1e1a28fc128,248,0d67803b-bca9-42bc-bead-c629364c3c80,1.000000238,False,True,True,False,False,True
canonical_rtl,506,96cb32d2-b358-4563-bdcb-d37717732f5c,248,0d67803b-bca9-42bc-bead-c629364c3c80,1.000000238,False,True,True,False,False,True
canonical_rtl,507,09eca8a5-a1a7-4bec-91da-c18259f62062,509,4af9a9f4-4db3-43c5-8b7f-83ceadfdfd51,1.000000358,True,True,True,False,False,True
canonical_rtl,508,37046a73-c13f-4dfa-a1b8-b318a26a854f,510,4e76a346-fdfb-4693-9615-888e267ec77e,1.000000238,True,True,False,False,False,True
canonical_rtl,509,4af9a9f4-4db3-43c5-8b7f-83ceadfdfd51,507,09eca8a5-a1a7-4bec-91da-c18259f62062,1.000000358,True,True,True,False,False,True
canonical_rtl,510,4e76a346-fdfb-4693-9615-888e267ec77e,508,37046a73-c13f-4dfa-a1b8-b318a26a854f,1.000000238,True,True,False,False,False,True
canonical_rtl,511,524fa854-4507-438a-9b86-97d3273d846b,508,37046a73-c13f-4dfa-a1b8-b318a26a854f,1.000000238,True,True,False,False,False,True
canonical_rtl,512,821a3f1b-556d-4f60-a997-c45f698518bb,507,09eca8a5-a1a7-4bec-91da-c18259f62062,1.000000358,True,True,True,False,False,True
canonical_rtl,513,1c5e4ab3-c089-48f1-8972-7c10db8bfc83,514,3a42a8fa-b68a-4abe-8041-1ea113e48254,0.994610667,True,True,False,False,False,True
canonical_rtl,514,3a42a8fa-b68a-4abe-8041-1ea113e48254,515,44133c7b-c1ed-4f4e-9a70-56d131c1a663,0.999999881,True,True,True,False,False,True
canonical_rtl,515,44133c7b-c1ed-4f4e-9a70-56d131c1a663,514,3a42a8fa-b68a-4abe-8041-1ea113e48254,0.999999881,True,True,True,False,False,True
canonical_rtl,516,52e322e6-558b-4e1d-afc5-6783bdd22b35,514,3a42a8fa-b68a-4abe-8041-1ea113e48254,0.999999881,True,True,True,False,False,True
canonical_rtl,517,67481f1b-e7ef-498f-ba43-a0b2ab788ebc,514,3a42a8fa-b68a-4abe-8041-1ea113e48254,0.999999881,True,True,True,False,False,True
canonical_rtl,518,7fdd5899-585e-4151-98dc-b8d6e7cd17fb,514,3a42a8fa-b68a-4abe-8041-1ea113e48254,0.999999881,True,True,True,False,False,True
canonical_rtl,519,037124bb-d3ad-44f9-a16f-e89cc033c368,521,13ff32d6-775c-4439-a799-9496abad62a2,1.000000119,True,True,True,False,False,True
canonical_rtl,520,12e8e3ab-b4c1-4028-8e36-ca56e234ad73,523,aef65115-08e4-447d-9f33-1c43688d338d,1.000000000,True,True,True,False,False,True
canonical_rtl,521,13ff32d6-775c-4439-a799-9496abad62a2,519,037124bb-d3ad-44f9-a16f-e89cc033c368,1.000000119,True,True,True,False,False,True
canonical_rtl,522,ad1ab3ab-52c1-45d3-8f13-24572b2f124c,519,037124bb-d3ad-44f9-a16f-e89cc033c368,1.000000119,True,True,True,False,False,True
canonical_rtl,523,aef65115-08e4-447d-9f33-1c43688d338d,520,12e8e3ab-b4c1-4028-8e36-ca56e234ad73,1.000000000,True,True,True,False,False,True
canonical_rtl,524,ce3f60b4-5995-4fff-b5ec-5ed02215b1e4,519,037124bb-d3ad-44f9-a16f-e89cc033c368,1.000000119,True,True,True,False,False,True
canonical_rtl,525,0b04a52b-90d6-41e2-aaf0-6b47010956a4,527,3db84b18-19d2-447f-8cb6-2ac9edc4b366,1.000000119,True,True,False,False,False,True
canonical_rtl,526,2d01d4ee-5d3a-470c-8ac1-14413752d07a,528,498cfef8-f331-493b-85c2-df3440fbb225,1.000000238,True,True,False,False,False,True
canonical_rtl,527,3db84b18-19d2-447f-8cb6-2ac9edc4b366,525,0b04a52b-90d6-41e2-aaf0-6b47010956a4,1.000000119,True,True,False,False,False,True
canonical_rtl,528,498cfef8-f331-493b-85c2-df3440fbb225,526,2d01d4ee-5d3a-470c-8ac1-14413752d07a,1.000000238,True,True,False,False,False,True
canonical_rtl,529,749150b1-6ea8-4e26-8fdc-309a15c0601a,525,0b04a52b-90d6-41e2-aaf0-6b47010956a4,0.996070981,True,True,False,False,False,True
canonical_rtl,530,76630154-15b6-40a8-9cce-4af044fd5ddd,525,0b04a52b-90d6-41e2-aaf0-6b47010956a4,1.000000119,True,True,True,False,False,True
canonical_rtl,531,0e6342d9-1f8f-44b3-8c8e-26a4bed7d9e4,532,27b2b0d5-0e94-4f01-adc5-a8b61a61f95d,0.999999881,True,True,True,False,False,True
canonical_rtl,532,27b2b0d5-0e94-4f01-adc5-a8b61a61f95d,531,0e6342d9-1f8f-44b3-8c8e-26a4bed7d9e4,0.999999881,True,True,True,False,False,True
canonical_rtl,533,5d742a67-1f62-4daf-8b5f-85cad479c97e,531,0e6342d9-1f8f-44b3-8c8e-26a4bed7d9e4,0.999999881,True,True,True,False,False,True
canonical_rtl,534,7e624d70-a67e-4a1e-8388-9700023947e2,520,12e8e3ab-b4c1-4028-8e36-ca56e234ad73,1.000000000,False,True,True,False,False,True
canonical_rtl,535,a93257ab-e632-4ab9-9943-cb11545c3ece,531,0e6342d9-1f8f-44b3-8c8e-26a4bed7d9e4,0.999999881,True,True,True,False,False,True
canonical_rtl,536,a9c2e5bb-1766-4e69-88f9-7f57980947aa,531,0e6342d9-1f8f-44b3-8c8e-26a4bed7d9e4,0.999999881,True,True,True,False,False,True
