column_count,file_kind,generation_nonempty_cells,lineage_columns,lineage_edge_count,lineage_field_counts,lineage_nonempty_cells,operator_nonempty_cells,path,read_error,read_status,record_count,relative_path,root
259,generation_log,21,[],0,{},0,199,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/RTLLM/Prob047_instr_reg/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/RTLLM/Prob047_instr_reg/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
276,generation_log,21,[],0,{},0,128,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/RTLLM/Prob048_pe/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/RTLLM/Prob048_pe/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
241,generation_log,21,[],0,{},0,70,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/RTLLM/Prob049_signal_generator/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/RTLLM/Prob049_signal_generator/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
257,generation_log,21,[],0,{},0,205,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/RTLLM/Prob050_square_wave/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/RTLLM/Prob050_square_wave/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,164,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob001_zero/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob001_zero/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
261,generation_log,21,[],0,{},0,153,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob002_m2014_q4i/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob002_m2014_q4i/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
261,generation_log,21,[],0,{},0,153,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,189,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob004_vector2/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob004_vector2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,207,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob005_notgate/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob005_notgate/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,198,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,204,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob007_wire/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob007_wire/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,138,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob008_m2014_q4h/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob008_m2014_q4h/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,200,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
257,generation_log,21,[],0,{},0,209,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob010_mt2015_q4a/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob010_mt2015_q4a/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,204,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob011_norgate/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob011_norgate/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,201,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob012_xnorgate/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob012_xnorgate/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
257,generation_log,21,[],0,{},0,206,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob013_m2014_q4e/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob013_m2014_q4e/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,207,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob014_andgate/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob014_andgate/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,208,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob015_vector1/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob015_vector1/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,207,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob016_m2014_q4j/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob016_m2014_q4j/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,206,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob017_mux2to1v/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob017_mux2to1v/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,206,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob018_mux256to1/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob018_mux256to1/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,193,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob019_m2014_q4f/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob019_m2014_q4f/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,197,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob020_mt2015_eq2/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob020_mt2015_eq2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,202,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob021_mux256to1v/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob021_mux256to1v/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,208,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob022_mux2to1/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob022_mux2to1/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
261,generation_log,21,[],0,{},0,176,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob023_vector100r/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob023_vector100r/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,208,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob024_hadd/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob024_hadd/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,201,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob025_reduction/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob025_reduction/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
257,generation_log,21,[],0,{},0,208,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob026_alwaysblock1/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob026_alwaysblock1/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,206,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob027_fadd/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob027_fadd/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
123,generation_log,21,[],0,{},0,1,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob028_m2014_q4a/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob028_m2014_q4a/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,203,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
271,generation_log,21,[],0,{},0,121,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,189,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
257,generation_log,21,[],0,{},0,204,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
261,generation_log,21,[],0,{},0,186,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob034_dff8/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob034_dff8/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
261,generation_log,21,[],0,{},0,198,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,206,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,188,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,201,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,205,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,200,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob040_count10/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob040_count10/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
257,generation_log,21,[],0,{},0,209,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob041_dff8r/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob041_dff8r/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,205,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob042_vector4/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob042_vector4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
268,generation_log,21,[],0,{},0,107,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob043_vector5/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob043_vector5/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
257,generation_log,21,[],0,{},0,209,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob044_vectorgates/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob044_vectorgates/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
282,generation_log,21,[],0,{},0,128,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob045_edgedetect2/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob045_edgedetect2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,184,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob046_dff8p/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob046_dff8p/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
259,generation_log,21,[],0,{},0,204,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob047_dff8ar/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob047_dff8ar/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,195,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob048_m2014_q4c/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob048_m2014_q4c/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
261,generation_log,21,[],0,{},0,142,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob049_m2014_q4b/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob049_m2014_q4b/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,208,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,206,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob051_gates4/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob051_gates4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,186,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
77,generation_log,21,[],0,{},0,0,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob053_m2014_q4d/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob053_m2014_q4d/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
286,generation_log,21,[],0,{},0,135,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob054_edgedetect/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob054_edgedetect/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,202,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
264,generation_log,21,[],0,{},0,75,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
273,generation_log,21,[],0,{},0,137,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob057_kmap2/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob057_kmap2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
260,generation_log,21,[],0,{},0,186,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
258,generation_log,21,[],0,{},0,207,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp/gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4/generation_log.jsonl,,ok,21,gpt-4.1-mini_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4/generation_log.jsonl,/workspace/exp/diversity_check/aspdac2026_submission_source/REvolution-aspdac2026-submission/exp
