corpus,corpus_stratum,method,seed,model,benchmark,problem,problem_id,generation,operator,candidate_id,parent_id,rtl_path,netlist_path,log_path,syntax_pass,functionality_pass,synthesis_pass,openroad_pass,valid_ppa,failure_reason,area,power,eff_clk_period,fitness,reference_ppa_json,descriptor_family,descriptor_vector,descriptor_version,descriptor_fitting,projection_fitting_corpus_hash,canonical_netlist_hash,motif_signature_hash,rtl_line_count,rtl_assign_count,rtl_always_count,rtl_case_count,rtl_if_count,rtl_ternary_count,rtl_nonblocking_count,rtl_blocking_count,rtl_add_count,rtl_mul_count,rtl_wire_count,rtl_reg_count,rtl_comment_count,has_rtl,has_netlist,has_ppa,rtl_sha256,normalized_rtl_sha256,motif_vector,style_cluster,pareto_member
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-E,51fad4516241f249,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample1_M-E/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample1_M-E/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,965195bab35af9ce8e8f404309c79998aa1190a989673dfb57b63e3ff88f1c88,071f11244c6a306fc07b14f740651af50880453560f2d41a84c13ea19627eeaa,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-I,25d70ff49a78b94c,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample2_M-I/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample2_M-I/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,True,False,False,ac8538eed949b105da29d6a123eb26b0944c4088321cd196b7bc79c00add9bed,55ffe8919db5b3ed2afad3decc447d02f329b841657dbeae534c826195ef2851,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-R,2c603f1383389a7b,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample3_M-R/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample3_M-R/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,8b0835970f0598cdd5cb1645cf74bb3234bb23f390abd81be2a311266c7f15e0,fe7ae9eb7cebc90fb8587e06ca6ea8d1143bc626c73a2522ce810533f72ceb4f,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-R,95bf870a8ad3dd1e,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample4_M-R/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample4_M-R/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,44.0,0.0,1.0,0.0,3.0,0.0,9.0,1.0,2.0,0.0,0.0,5.0,10.0,True,False,False,cc8d72c39065db98760736902a3b04d7abbd6b8539a9b0dcb9328a1c7cc97750,3405f41413232984708838e9f89a035d7f078c535633d88b828da1c5b658b283,,register_sequential,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-F,408d387c94ec5661,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample5_M-F/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample5_M-F/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,False,False,196aa0e417c8ac74da85fd942f823fede3a88ac92e8914ad4adc744eecfea3a0,4d384b63896a2ff7405a77bf074f95f454a666acae62768168f46b20587a05f1,,arithmetic_multiply,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-E,35f3c06fb1cb282e,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample6_M-E/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample6_M-E/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,True,False,False,eaad01cbf36285c48278a52f902f8b05eac95ba88c3815ce9cedcf6df350e798,6e933aace06024bd650897bb9a16f1dc99a6e4998e3fd123d6be7c266a9401f4,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-E,45a897e34c179a07,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample7_M-E/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample7_M-E/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,3513e19d59eb7f5e28193040afb51af2acaed7825810f6fa999fa7ab31d65c56,f763e7591ce628eda472d3744abfe0c9c51dae60837eafd7d6fa0e2939a08305,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-S,e2df83b3875ea7e0,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample8_M-S/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample8_M-S/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,True,False,False,61f97b553b8c4488bdb5f323e93d3aa25c17f39f5785118ed6f42cddbb98fc7f,f90ce0f303fbd98be355fea33d152d81f4fc71f2b9a2feaae51efc2d63dad35a,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,3,M-S,0fe5532c-5862-47d7-90ab-c870ebdcebd5,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample9_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample9_M-S/code.syn.v,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen3/Prob001_accu_sample9_M-S/code_simulation.log,True,True,True,True,True,,242.0,0.0569,0.49,-0.1092184196083817,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,2d90f83cdebaa104a74d3bca136b97ec3717041c97c49f6281fb8a19a95a9493,292581bf0df373e77ec6ba825111b3ac88e8339aadf13f005e02b61ffb6a747b,39.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,3.0,0.0,4.0,4.0,9.0,True,True,True,9c9101834a161adfbbcbd39ed0519e3aa7054d05381ac2b61bbcd7e424c0af50,355ba0faea4dbc40997e063eacb19c8d6df6edd7af47544cb0b00afb50d1658a,"{""motif_arith_ratio"": 0.11818181818181818, ""motif_control_ratio"": 0.045454545454545456, ""motif_diversity"": 0.4992665298355858, ""motif_logic_ratio"": 0.6272727272727273}",register_sequential,True
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,M-I,96df722ba42f4243,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample10_M-I/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample10_M-I/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,43.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,3.0,0.0,5.0,4.0,6.0,True,False,False,a762137f9335dc54d6135f05ae608799bcdbea41b4d2aacc308fd261f2436070,1fb782812e96faf44aae0091b16826d90b12fdda5767f957e5258cf42f1ffbff,,register_sequential,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,M-R,8fe95406a90f8cba,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample1_M-R/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample1_M-R/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,46.0,0.0,1.0,0.0,3.0,0.0,10.0,0.0,2.0,0.0,6.0,4.0,9.0,True,False,False,21e1eed12a50ab9926fc0fd6a4942e3eb8db4733a2c326a8ba0ef98d232b2517,0edcbf85ba2dcdc577ca1417fc421df0a25c259dcb30a55b15d911b4b1158cea,,register_sequential,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,M-E,0c6256010f5c6e29,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample2_M-E/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample2_M-E/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,676756403181c74bf559dd3c24a5409cfe3ed0aa5d6a615984fab6dac361b0e4,b93dfd638686c6e350ce45bf7ffa18ea7cb552649204cc2d35e1fa530bebdebf,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,M-E,48429889868abf52,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample3_M-E/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample3_M-E/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,False,False,c25da13bf6046956aa19655cc2b8a901b9d7a878873d31e1625434b1da0a88f8,49f9688ee62071433121b600e50d07c6682ec2a66b8739b3d31729d2e2e4272b,,arithmetic_multiply,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,M-S,d64db971-a43a-4969-a240-035cf175ba60,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample4_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample4_M-S/code.syn.v,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample4_M-S/code_simulation.log,True,True,True,True,True,,242.0,0.0569,0.49,-0.1092184196083817,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,62dc5cd359ceef415592932aeb808e3a45b37c18ac99196cd7e1c7eb369c239c,292581bf0df373e77ec6ba825111b3ac88e8339aadf13f005e02b61ffb6a747b,43.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,3.0,0.0,4.0,4.0,10.0,True,True,True,afa5c019f1d55385adc42f1be0bbefc488722ac8032b43ef70669fbd6afb77c0,9571af6ebb12f4a12913ee21b91789d5ae27ea5fd17b5452058e8a467bb64970,"{""motif_arith_ratio"": 0.11818181818181818, ""motif_control_ratio"": 0.045454545454545456, ""motif_diversity"": 0.4992665298355858, ""motif_logic_ratio"": 0.6272727272727273}",register_sequential,True
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,M-S,9fbc24da-e290-4011-b31a-c9f57e198bd3,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample5_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample5_M-S/code.syn.v,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample5_M-S/code_simulation.log,True,True,True,True,True,,242.0,0.0569,0.49,-0.1092184196083817,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,62dc5cd359ceef415592932aeb808e3a45b37c18ac99196cd7e1c7eb369c239c,292581bf0df373e77ec6ba825111b3ac88e8339aadf13f005e02b61ffb6a747b,38.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,3.0,0.0,4.0,4.0,6.0,True,True,True,24f602066c76464c6180e0da3670f22c504f8e7095ca9b62ddbdf599de49f370,584c226492efcdd168d9cba600fbc7f33770f13cfc0593e3190f0cbd7e97ca14,"{""motif_arith_ratio"": 0.11818181818181818, ""motif_control_ratio"": 0.045454545454545456, ""motif_diversity"": 0.4992665298355858, ""motif_logic_ratio"": 0.6272727272727273}",register_sequential,True
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,M-I,3301583e26808763,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample6_M-I/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample6_M-I/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,True,False,False,04b8249fff44b1adc1d07ac3be8362263b406a0ca12ff9595c75a60f2b77cecc,0dc46092d0235dec65989cd5adab9a0ca5edcf4784a0a45d1b4206911f51e446,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,M-E,00b0ad76e85cbe02,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample7_M-E/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample7_M-E/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,True,False,False,9369d170874573310133359c6187177a8341391ad9298af15727fd683faf65f5,3484e2d0fe0a32394bccb7aeb39e6969e8cba0d1c41ee8e6dddd7839d285f932,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,C-F,74bd1d31-7092-48ce-92d2-15f94bfbfb02,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample8_C-F/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample8_C-F/code.syn.v,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample8_C-F/code_simulation.log,True,True,True,True,True,,252.0,0.0272,0.51,0.07337378207571382,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,a156bdba2bf4f2c11eb3eec2fb58110834ceaa6ab6f06d791fccb59f45d4d587,c632ee23d5f8a0101c9b99c3c639cc665527d9f7e81d117f80fa1f9b4513ae13,41.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,3.0,0.0,4.0,4.0,9.0,True,True,True,9c872b54d4d3edc7619d1f0fc292fa34e9739e77f531ddaee126010a79e9e5c3,ae0ce6cc27466cdeb3d4a9bde91ca96978fa010892f3a8ff7b83039a28bcbc19,"{""motif_arith_ratio"": 0.10236220472440945, ""motif_control_ratio"": 0.047244094488188976, ""motif_diversity"": 0.5802061661598329, ""motif_logic_ratio"": 0.6692913385826772}",register_sequential,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,4,C-F,feaec24c78d47b02,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample9_C-F/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen4/Prob001_accu_sample9_C-F/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,468d3f0079b5851e557740adff3189678f9bd386f539f1a60a82e4219a0751fd,0cec5def50862307d60d39addb19a2b20f5e0009cbfd5c86e540f86df0bbf343,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,5,M-S,b2caeb2614eea721,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen5/Prob001_accu_sample10_M-S/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen5/Prob001_accu_sample10_M-S/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,44.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,3.0,0.0,5.0,5.0,11.0,True,False,False,83db7f6252750a7c6d4f6a46dbf26f0e8512dd702c28c85c27d931d0b3ea7a43,a1504b9d59926a294e4f36f83c9c69f8f4003ac049a9fb21d2881c0af0f473a9,,register_sequential,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,5,M-E,70615ea68269e7f9,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen5/Prob001_accu_sample1_M-E/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen5/Prob001_accu_sample1_M-E/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,634b4f664c5bf767298e80507a44eebc52dfacb3ef77a22825e6de20adbbd4af,f5fc16d8f2d2f55055534c5a75c21b7a42a42d4b8b010a4db4330467a1b3c726,,other_structural,False
rtllm_gen20,partially_paired,classic_revolution,0,/models/openai-gpt-oss-120b,RTLLM,Prob001_accu,RTLLM/Prob001_accu,5,C-F,5591c82168b9a599,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen5/Prob001_accu_sample2_C-F/code.sv,,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob001_accu/Gen5/Prob001_accu_sample2_C-F/code_simulation.log,False,False,False,False,False,format_or_syntax,,,,,"{""area"": 191.0, ""eff_clk_period"": 0.58, ""power"": 0.0468, ""tns"": -5.02, ""wns"": -0.57}",lexical_structural_posthoc,,rtl_diversity_v1_intrinsic,intrinsic,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,e414b906911dd2fd9f2bc14a38a91c0a8099ed0799f99c41608587e1da3cba1f,fb0451f0c156e2998f31def69389c67d890ac0594c6af7f63212217f5f3fb85c,,other_structural,False
